bse_d000_i10_0001, 000141, 164, 223, PRDE, 1874, 10, 187.400000, ZIP, 922, 10, 92.200000, 
bse_d000_i10_0001, 000143, 168, 188, PRDE, 1905, 10, 190.500000, ZIP, 935, 10, 93.500000, 
bse_d000_i10_0001, 000143, 161, 188, PRDE, 1962, 10, 196.200000, ZIP, 944, 10, 94.400000, 
bse_d000_i10_0001, 000144, 154, 188, PRDE, 2023, 10, 202.300000, ZIP, 949, 10, 94.900000, 
bse_d000_i10_0001, 000151, 140, 221, PRDE, 2044, 10, 204.400000, ZIP, 950, 10, 95.000000, 
bse_d000_i10_0001, 000152, 175, 219, PRDE, 2094, 10, 209.400000, ZIP, 955, 10, 95.500000, 
bse_d000_i10_0001, 000152, 173, 219, PRDE, 2169, 10, 216.900000, ZIP, 957, 10, 95.700000, 
bse_d000_i10_0001, 000155, 158, 199, PRDE, 2232, 10, 223.200000, ZIP, 983, 10, 98.300000, 
bse_d000_i10_0001, 000158, 153, 190, PRDE, 2268, 10, 226.800000, ZIP, 991, 10, 99.100000, 
bse_d000_i10_0001, 000161, None, None, PRDE, 2272, 10, 227.200000, ZIP, 1064, 10, 106.400000, 
bse_d000_i10_0001, 000163, 136, 146, PRDE, 2293, 10, 229.300000, ZIP, 1076, 10, 107.600000, 
bse_d000_i10_0001, 000165, 136, 169, PRDE, 2321, 10, 232.100000, ZIP, 1115, 10, 111.500000, 
bse_d000_i10_0001, 000165, 136, 169, PRDE, 2364, 10, 236.400000, ZIP, 1127, 10, 112.700000, 
bse_d000_i10_0001, 000172, 151, 166, PRDE, 2418, 10, 241.800000, ZIP, 1150, 10, 115.000000, 
bse_d000_i10_0001, 000173, 157, 173, PRDE, 2442, 10, 244.200000, ZIP, 1159, 10, 115.900000, 
bse_d000_i10_0001, 000179, 160, 186, PRDE, 2497, 10, 249.700000, ZIP, 1181, 10, 118.100000, 
bse_d000_i10_0001, 000180, 161, 186, PRDE, 2497, 10, 249.700000, ZIP, 1181, 10, 118.100000, 
