bse_d001_i10_0001, 000067, 214, 245, PRDE, 4790, 10, 479.000000, ZIP, 2952, 10, 295.200000, 
bse_d001_i10_0001, 000070, None, 215, PRDE, 4919, 10, 491.900000, ZIP, 3017, 10, 301.700000, 
bse_d001_i10_0001, 000070, None, 215, PRDE, 4924, 10, 492.400000, ZIP, 3208, 10, 320.800000, 
bse_d001_i10_0001, 000071, 196, 216, PRDE, 4985, 10, 498.500000, ZIP, 3272, 10, 327.200000, 
bse_d001_i10_0001, 000073, 200, 231, PRDE, 5148, 10, 514.800000, ZIP, 3301, 10, 330.100000, 
bse_d001_i10_0001, 000073, 200, 231, PRDE, 5231, 10, 523.100000, ZIP, 3319, 10, 331.900000, 
bse_d001_i10_0001, 000073, 199, 231, PRDE, 5274, 10, 527.400000, ZIP, 3426, 10, 342.600000, 
bse_d001_i10_0001, 000080, 165, None, PRDE, 5435, 10, 543.500000, ZIP, 3501, 10, 350.100000, 
bse_d001_i10_0001, 000081, 170, 216, PRDE, 5450, 10, 545.000000, ZIP, 3613, 10, 361.300000, 
bse_d001_i10_0001, 000081, 166, 216, PRDE, 5481, 10, 548.100000, ZIP, 3696, 10, 369.600000, 
bse_d001_i10_0001, 000082, 160, 225, PRDE, 5628, 10, 562.800000, ZIP, 3739, 10, 373.900000, 
bse_d001_i10_0001, 000083, 218, 229, PRDE, 5788, 10, 578.800000, ZIP, 3751, 10, 375.100000, 
bse_d001_i10_0001, 000084, 218, 271, PRDE, 5927, 10, 592.700000, ZIP, 3753, 10, 375.300000, 
bse_d001_i10_0001, 000085, 215, 293, PRDE, 5946, 10, 594.600000, ZIP, 3777, 10, 377.700000, 
bse_d001_i10_0001, 000087, 245, 276, PRDE, 6074, 10, 607.400000, ZIP, 3839, 10, 383.900000, 
bse_d001_i10_0001, 000090, None, 495, PRDE, 6256, 10, 625.600000, ZIP, 3884, 10, 388.400000, 
bse_d001_i10_0001, 000090, None, 366, PRDE, 6304, 10, 630.400000, ZIP, 3946, 10, 394.600000, 
bse_d001_i10_0001, 000091, None, 366, PRDE, 6368, 10, 636.800000, ZIP, 4060, 10, 406.000000, 
bse_d001_i10_0001, 000091, None, 233, PRDE, 6383, 10, 638.300000, ZIP, 4219, 10, 421.900000, 
bse_d001_i10_0001, 000091, 153, 233, PRDE, 6409, 10, 640.900000, ZIP, 4263, 10, 426.300000, 
bse_d001_i10_0001, 000092, 153, 250, PRDE, 6421, 10, 642.100000, ZIP, 4367, 10, 436.700000, 
bse_d001_i10_0001, 000096, 207, 249, PRDE, 6608, 10, 660.800000, ZIP, 4381, 10, 438.100000, 
bse_d001_i10_0001, 000098, 231, 270, PRDE, 6807, 10, 680.700000, ZIP, 4385, 10, 438.500000, 
bse_d001_i10_0001, 000099, 222, 270, PRDE, 6866, 10, 686.600000, ZIP, 4411, 10, 441.100000, 
bse_d001_i10_0001, 000100, 233, 292, PRDE, 6903, 10, 690.300000, ZIP, 4428, 10, 442.800000, 
bse_d001_i10_0001, 000101, 241, 292, PRDE, 6995, 10, 699.500000, ZIP, 4452, 10, 445.200000, 
bse_d001_i10_0001, 000101, 233, 292, PRDE, 7125, 10, 712.500000, ZIP, 4467, 10, 446.700000, 
bse_d001_i10_0001, 000101, 241, 292, PRDE, 7296, 10, 729.600000, ZIP, 4503, 10, 450.300000, 
bse_d001_i10_0001, 000102, 241, 292, PRDE, 7520, 10, 752.000000, ZIP, 4569, 10, 456.900000, 
bse_d001_i10_0001, 000103, 241, 295, PRDE, 7710, 10, 771.000000, ZIP, 4617, 10, 461.700000, 
bse_d001_i10_0001, 000108, 233, 285, PRDE, 7908, 10, 790.800000, ZIP, 4622, 10, 462.200000, 
bse_d001_i10_0001, 000111, 149, 321, PRDE, 7993, 10, 799.300000, ZIP, 4664, 10, 466.400000, 
bse_d001_i10_0001, 000111, 212, 321, PRDE, 8020, 10, 802.000000, ZIP, 4680, 10, 468.000000, 
bse_d001_i10_0001, 000111, 212, 424, PRDE, 8171, 10, 817.100000, ZIP, 4681, 10, 468.100000, 
bse_d001_i10_0001, 000112, 238, 332, PRDE, 8364, 10, 836.400000, ZIP, 4704, 10, 470.400000, 
bse_d001_i10_0001, 000113, 264, 292, PRDE, 8532, 10, 853.200000, ZIP, 4746, 10, 474.600000, 
bse_d001_i10_0001, 000113, 238, 292, PRDE, 8671, 10, 867.100000, ZIP, 4785, 10, 478.500000, 
bse_d001_i10_0001, 000114, 251, 292, PRDE, 8788, 10, 878.800000, ZIP, 4793, 10, 479.300000, 
bse_d001_i10_0001, 000114, 210, 259, PRDE, 8994, 10, 899.400000, ZIP, 4801, 10, 480.100000, 
bse_d001_i10_0001, 000121, 240, None, PRDE, 9172, 10, 917.200000, ZIP, 4830, 10, 483.000000, 
bse_d001_i10_0001, 000122, 218, 267, PRDE, 9195, 10, 919.500000, ZIP, 4905, 10, 490.500000, 
bse_d001_i10_0001, 000122, 213, 267, PRDE, 9347, 10, 934.700000, ZIP, 4936, 10, 493.600000, 
bse_d001_i10_0001, 000122, 218, 274, PRDE, 9420, 10, 942.000000, ZIP, 4988, 10, 498.800000, 
bse_d001_i10_0001, 000123, 223, 241, PRDE, 9481, 10, 948.100000, ZIP, 5021, 10, 502.100000, 
bse_d001_i10_0001, 000128, 228, 237, PRDE, 9585, 10, 958.500000, ZIP, 5073, 10, 507.300000, 
bse_d001_i10_0001, 000130, 231, 257, PRDE, 9712, 10, 971.200000, ZIP, 5078, 10, 507.800000, 
bse_d001_i10_0001, 000130, 225, 263, PRDE, 9897, 10, 989.700000, ZIP, 5163, 10, 516.300000, 
bse_d001_i10_0001, 000131, 215, 294, PRDE, 10079, 10, 1007.900000, ZIP, 5206, 10, 520.600000, 
bse_d001_i10_0001, 000131, 215, 294, PRDE, 10162, 10, 1016.200000, ZIP, 5293, 10, 529.300000, 
bse_d001_i10_0001, 000132, 231, 237, PRDE, 10230, 10, 1023.000000, ZIP, 5352, 10, 535.200000, 
bse_d001_i10_0001, 000132, 229, 279, PRDE, 10260, 10, 1026.000000, ZIP, 5354, 10, 535.400000, 
bse_d001_i10_0001, 000132, 226, 279, PRDE, 10422, 10, 1042.200000, ZIP, 5375, 10, 537.500000, 
bse_d001_i10_0001, 000132, 237, 279, PRDE, 10535, 10, 1053.500000, ZIP, 5440, 10, 544.000000, 
bse_d001_i10_0001, 000133, 226, 279, PRDE, 10685, 10, 1068.500000, ZIP, 5464, 10, 546.400000, 
bse_d001_i10_0001, 000135, 226, 296, PRDE, 10897, 10, 1089.700000, ZIP, 5508, 10, 550.800000, 
bse_d001_i10_0001, 000141, None, 281, PRDE, 10945, 10, 1094.500000, ZIP, 5510, 10, 551.000000, 
bse_d001_i10_0001, 000142, 248, 281, PRDE, 11150, 10, 1115.000000, ZIP, 5575, 10, 557.500000, 
bse_d001_i10_0001, 000142, 244, 281, PRDE, 11251, 10, 1125.100000, ZIP, 5599, 10, 559.900000, 
bse_d001_i10_0001, 000142, 251, 281, PRDE, 11416, 10, 1141.600000, ZIP, 5652, 10, 565.200000, 
bse_d001_i10_0001, 000142, 243, 290, PRDE, 11460, 10, 1146.000000, ZIP, 5662, 10, 566.200000, 
bse_d001_i10_0001, 000144, 250, 271, PRDE, 11599, 10, 1159.900000, ZIP, 5679, 10, 567.900000, 
bse_d001_i10_0001, 000145, 245, 273, PRDE, 11786, 10, 1178.600000, ZIP, 5719, 10, 571.900000, 
bse_d001_i10_0001, 000148, 238, 308, PRDE, 11924, 10, 1192.400000, ZIP, 5724, 10, 572.400000, 
bse_d001_i10_0001, 000151, 219, None, PRDE, 12149, 10, 1214.900000, ZIP, 5777, 10, 577.700000, 
bse_d001_i10_0001, 000151, None, 356, PRDE, 12301, 10, 1230.100000, ZIP, 5852, 10, 585.200000, 
bse_d001_i10_0001, 000151, None, 259, PRDE, 12348, 10, 1234.800000, ZIP, 6001, 10, 600.100000, 
bse_d001_i10_0001, 000151, None, 244, PRDE, 12404, 10, 1240.400000, ZIP, 6039, 10, 603.900000, 
bse_d001_i10_0001, 000153, 217, 237, PRDE, 12574, 10, 1257.400000, ZIP, 6094, 10, 609.400000, 
bse_d001_i10_0001, 000153, 212, 237, PRDE, 12644, 10, 1264.400000, ZIP, 6105, 10, 610.500000, 
bse_d001_i10_0001, 000154, 215, 267, PRDE, 12655, 10, 1265.500000, ZIP, 6126, 10, 612.600000, 
bse_d001_i10_0001, 000161, 223, 371, PRDE, 12679, 10, 1267.900000, ZIP, 6167, 10, 616.700000, 
bse_d001_i10_0001, 000161, None, 371, PRDE, 12837, 10, 1283.700000, ZIP, 6259, 10, 625.900000, 
