t=,1, id=,B00, PRDE,actvstrat=,0.250208, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.512594, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.558258, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.260975, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.708487, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.823154, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.443144, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.577433, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,0.668127, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,0.602129, actvprof=,0.000000, id=,B10, PRDE,actvstrat=,0.652292, actvprof=,0.000000, id=,B11, PRDE,actvstrat=,0.446550, actvprof=,0.000000, id=,B12, PRDE,actvstrat=,0.293789, actvprof=,0.000000, id=,B13, PRDE,actvstrat=,-0.084494, actvprof=,0.000000, id=,B14, PRDE,actvstrat=,-0.662613, actvprof=,0.000000, id=,B15, PRDE,actvstrat=,-0.167152, actvprof=,0.000000, id=,B16, PRDE,actvstrat=,0.426216, actvprof=,0.000000, id=,B17, PRDE,actvstrat=,-0.700567, actvprof=,0.000000, id=,B18, PRDE,actvstrat=,-0.200483, actvprof=,0.000000, id=,B19, PRDE,actvstrat=,-0.219726, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,0.895601, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,0.219520, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,0.257794, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,0.952281, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,-0.798050, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,0.364610, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,0.369127, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-0.874093, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,-0.427833, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.811414, actvprof=,0.000000, id=,S10, PRDE,actvstrat=,0.893028, actvprof=,0.000000, id=,S11, PRDE,actvstrat=,-0.677749, actvprof=,0.000000, id=,S12, PRDE,actvstrat=,0.245511, actvprof=,0.000000, id=,S13, PRDE,actvstrat=,-0.169584, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,0.759103, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,0.684350, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,-0.561863, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.308173, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,-0.690173, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,-0.138648, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,0.250208, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,0.895601, 
t=,3600, id=,B00, PRDE,actvstrat=,0.250208, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.512594, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.558258, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.260975, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.708487, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.823154, actvprof=,0.002222, id=,B06, PRDE,actvstrat=,0.443144, actvprof=,0.024167, id=,B07, PRDE,actvstrat=,0.577433, actvprof=,0.082500, id=,B08, PRDE,actvstrat=,0.668127, actvprof=,0.231667, id=,B09, PRDE,actvstrat=,0.602129, actvprof=,0.455833, id=,B10, PRDE,actvstrat=,0.652292, actvprof=,0.598889, id=,B11, PRDE,actvstrat=,0.446550, actvprof=,0.822500, id=,B12, PRDE,actvstrat=,0.293789, actvprof=,1.130000, id=,B13, PRDE,actvstrat=,-0.084494, actvprof=,1.263333, id=,B14, PRDE,actvstrat=,-0.662613, actvprof=,1.909444, id=,B15, PRDE,actvstrat=,-0.167152, actvprof=,2.007500, id=,B16, PRDE,actvstrat=,0.426216, actvprof=,3.691667, id=,B17, PRDE,actvstrat=,-0.700567, actvprof=,4.327500, id=,B18, PRDE,actvstrat=,-0.200483, actvprof=,4.376389, id=,B19, PRDE,actvstrat=,-0.219726, actvprof=,5.394167, id=,S00, PRDE,actvstrat=,0.895601, actvprof=,11.463611, id=,S01, PRDE,actvstrat=,0.219520, actvprof=,6.422222, id=,S02, PRDE,actvstrat=,0.257794, actvprof=,5.186667, id=,S03, PRDE,actvstrat=,0.952281, actvprof=,7.935833, id=,S04, PRDE,actvstrat=,-0.798050, actvprof=,0.657778, id=,S05, PRDE,actvstrat=,0.364610, actvprof=,3.459722, id=,S06, PRDE,actvstrat=,0.369127, actvprof=,2.681389, id=,S07, PRDE,actvstrat=,-0.874093, actvprof=,0.143056, id=,S08, PRDE,actvstrat=,-0.427833, actvprof=,0.371389, id=,S09, PRDE,actvstrat=,-0.811414, actvprof=,0.065278, id=,S10, PRDE,actvstrat=,0.893028, actvprof=,1.872500, id=,S11, PRDE,actvstrat=,-0.677749, actvprof=,0.070278, id=,S12, PRDE,actvstrat=,0.245511, actvprof=,0.147500, id=,S13, PRDE,actvstrat=,-0.169584, actvprof=,0.005278, id=,S14, PRDE,actvstrat=,0.759103, actvprof=,0.062222, id=,S15, PRDE,actvstrat=,0.684350, actvprof=,0.028056, id=,S16, PRDE,actvstrat=,-0.561863, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.308173, actvprof=,0.000278, id=,S18, PRDE,actvstrat=,-0.690173, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,-0.138648, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,5.394167, best_B_strat=,-0.219726, best_S_id=,S00, best_S_prof=,11.463611, best_S_strat=,0.895601, 
t=,7200, id=,B00, PRDE,actvstrat=,0.975720, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.696479, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.724716, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.205837, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.716665, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.727315, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-0.005293, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.424341, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.964798, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,-0.614137, actvprof=,0.000000, id=,B10, PRDE,actvstrat=,-0.125127, actvprof=,0.000000, id=,B11, PRDE,actvstrat=,0.918523, actvprof=,0.000000, id=,B12, PRDE,actvstrat=,-0.707631, actvprof=,0.000000, id=,B13, PRDE,actvstrat=,0.253752, actvprof=,0.000000, id=,B14, PRDE,actvstrat=,0.129715, actvprof=,0.000000, id=,B15, PRDE,actvstrat=,-0.585061, actvprof=,0.000000, id=,B16, PRDE,actvstrat=,-0.737008, actvprof=,0.000000, id=,B17, PRDE,actvstrat=,0.901164, actvprof=,0.000000, id=,B18, PRDE,actvstrat=,0.927398, actvprof=,0.000000, id=,B19, PRDE,actvstrat=,-0.508079, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,0.038128, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,0.211031, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,0.766759, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,-0.185254, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,0.332410, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,-0.499316, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,-0.726792, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,0.404378, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,-0.577927, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.725040, actvprof=,0.000000, id=,S10, PRDE,actvstrat=,-0.151701, actvprof=,0.000000, id=,S11, PRDE,actvstrat=,0.805168, actvprof=,0.000000, id=,S12, PRDE,actvstrat=,-0.007226, actvprof=,0.000000, id=,S13, PRDE,actvstrat=,-0.772355, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,0.680357, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,-0.110097, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,0.284946, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.703872, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.607069, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.541410, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,0.975720, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,0.038128, 
t=,10800, id=,B00, PRDE,actvstrat=,0.975720, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.696479, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.724716, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.205837, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.716665, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.727315, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-0.005293, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.424341, actvprof=,0.007222, id=,B08, PRDE,actvstrat=,-0.964798, actvprof=,0.141112, id=,B09, PRDE,actvstrat=,-0.614137, actvprof=,0.044445, id=,B10, PRDE,actvstrat=,-0.125127, actvprof=,0.069723, id=,B11, PRDE,actvstrat=,0.918523, actvprof=,0.716116, id=,B12, PRDE,actvstrat=,-0.707631, actvprof=,0.377503, id=,B13, PRDE,actvstrat=,0.253752, actvprof=,0.947507, id=,B14, PRDE,actvstrat=,0.129715, actvprof=,1.145008, id=,B15, PRDE,actvstrat=,-0.585061, actvprof=,1.415010, id=,B16, PRDE,actvstrat=,-0.737008, actvprof=,2.070848, id=,B17, PRDE,actvstrat=,0.901164, actvprof=,3.249467, id=,B18, PRDE,actvstrat=,0.927398, actvprof=,3.831971, id=,B19, PRDE,actvstrat=,-0.508079, actvprof=,3.634470, id=,S00, PRDE,actvstrat=,0.038128, actvprof=,8.022278, id=,S01, PRDE,actvstrat=,0.211031, actvprof=,7.592275, id=,S02, PRDE,actvstrat=,0.766759, actvprof=,10.409795, id=,S03, PRDE,actvstrat=,-0.185254, actvprof=,2.968354, id=,S04, PRDE,actvstrat=,0.332410, actvprof=,4.983090, id=,S05, PRDE,actvstrat=,-0.499316, actvprof=,1.587789, id=,S06, PRDE,actvstrat=,-0.726792, actvprof=,0.897506, id=,S07, PRDE,actvstrat=,0.404378, actvprof=,3.033910, id=,S08, PRDE,actvstrat=,-0.577927, actvprof=,0.700838, id=,S09, PRDE,actvstrat=,-0.725040, actvprof=,0.316669, id=,S10, PRDE,actvstrat=,-0.151701, actvprof=,0.389725, id=,S11, PRDE,actvstrat=,0.805168, actvprof=,1.797512, id=,S12, PRDE,actvstrat=,-0.007226, actvprof=,0.309447, id=,S13, PRDE,actvstrat=,-0.772355, actvprof=,0.025278, id=,S14, PRDE,actvstrat=,0.680357, actvprof=,0.378614, id=,S15, PRDE,actvstrat=,-0.110097, actvprof=,0.011945, id=,S16, PRDE,actvstrat=,0.284946, actvprof=,0.018611, id=,S17, PRDE,actvstrat=,0.703872, actvprof=,0.005000, id=,S18, PRDE,actvstrat=,0.607069, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.541410, actvprof=,0.000000, best_B_id=,B18, best_B_prof=,3.831971, best_B_strat=,0.927398, best_S_id=,S02, best_S_prof=,10.409795, best_S_strat=,0.766759, 
t=,14400, id=,B00, PRDE,actvstrat=,-0.219511, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.767605, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.375764, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.526387, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.716665, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.179974, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-0.912690, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.281222, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.368596, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,-0.559909, actvprof=,0.000000, id=,B10, PRDE,actvstrat=,-0.105082, actvprof=,0.000000, id=,B11, PRDE,actvstrat=,-0.336609, actvprof=,0.000000, id=,B12, PRDE,actvstrat=,0.715847, actvprof=,0.000000, id=,B13, PRDE,actvstrat=,0.919429, actvprof=,0.000000, id=,B14, PRDE,actvstrat=,0.129715, actvprof=,0.000000, id=,B15, PRDE,actvstrat=,-0.495063, actvprof=,0.000000, id=,B16, PRDE,actvstrat=,-0.316814, actvprof=,0.000000, id=,B17, PRDE,actvstrat=,0.746759, actvprof=,0.000000, id=,B18, PRDE,actvstrat=,-0.443006, actvprof=,0.000000, id=,B19, PRDE,actvstrat=,-0.262463, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,0.965797, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,0.056821, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,0.005100, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,0.952281, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,-0.518662, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,-0.938742, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,-0.844668, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,0.404378, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.404371, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.398302, actvprof=,0.000000, id=,S10, PRDE,actvstrat=,0.893028, actvprof=,0.000000, id=,S11, PRDE,actvstrat=,-0.658449, actvprof=,0.000000, id=,S12, PRDE,actvstrat=,0.832414, actvprof=,0.000000, id=,S13, PRDE,actvstrat=,-0.246582, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,0.125310, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,-0.266386, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,0.562198, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.703872, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.045892, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.333951, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,-0.219511, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,0.965797, 
t=,18000, id=,B00, PRDE,actvstrat=,-0.219511, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.767605, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.375764, actvprof=,0.000278, id=,B03, PRDE,actvstrat=,0.526387, actvprof=,0.000833, id=,B04, PRDE,actvstrat=,-0.716665, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.179974, actvprof=,0.013056, id=,B06, PRDE,actvstrat=,-0.912690, actvprof=,0.158891, id=,B07, PRDE,actvstrat=,0.281222, actvprof=,0.104168, id=,B08, PRDE,actvstrat=,-0.368596, actvprof=,0.065001, id=,B09, PRDE,actvstrat=,-0.559909, actvprof=,0.265004, id=,B10, PRDE,actvstrat=,-0.105082, actvprof=,0.343894, id=,B11, PRDE,actvstrat=,-0.336609, actvprof=,0.599453, id=,B12, PRDE,actvstrat=,0.715847, actvprof=,1.648078, id=,B13, PRDE,actvstrat=,0.919429, actvprof=,1.574466, id=,B14, PRDE,actvstrat=,0.129715, actvprof=,1.869748, id=,B15, PRDE,actvstrat=,-0.495063, actvprof=,2.247253, id=,B16, PRDE,actvstrat=,-0.316814, actvprof=,2.711704, id=,B17, PRDE,actvstrat=,0.746759, actvprof=,4.509785, id=,B18, PRDE,actvstrat=,-0.443006, actvprof=,4.208670, id=,B19, PRDE,actvstrat=,-0.262463, actvprof=,5.164238, id=,S00, PRDE,actvstrat=,0.965797, actvprof=,11.661273, id=,S01, PRDE,actvstrat=,0.056821, actvprof=,5.520077, id=,S02, PRDE,actvstrat=,0.005100, actvprof=,4.916179, id=,S03, PRDE,actvstrat=,0.952281, actvprof=,8.436506, id=,S04, PRDE,actvstrat=,-0.518662, actvprof=,1.370297, id=,S05, PRDE,actvstrat=,-0.938742, actvprof=,0.801400, id=,S06, PRDE,actvstrat=,-0.844668, actvprof=,0.245559, id=,S07, PRDE,actvstrat=,0.404378, actvprof=,2.380866, id=,S08, PRDE,actvstrat=,0.404371, actvprof=,1.635578, id=,S09, PRDE,actvstrat=,-0.398302, actvprof=,0.250281, id=,S10, PRDE,actvstrat=,0.893028, actvprof=,2.155585, id=,S11, PRDE,actvstrat=,-0.658449, actvprof=,0.085001, id=,S12, PRDE,actvstrat=,0.832414, actvprof=,0.757788, id=,S13, PRDE,actvstrat=,-0.246582, actvprof=,0.000833, id=,S14, PRDE,actvstrat=,0.125310, actvprof=,0.036112, id=,S15, PRDE,actvstrat=,-0.266386, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,0.562198, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.703872, actvprof=,0.002222, id=,S18, PRDE,actvstrat=,0.045892, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.333951, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,5.164238, best_B_strat=,-0.262463, best_S_id=,S00, best_S_prof=,11.661273, best_S_strat=,0.965797, 
t=,21600, id=,B00, PRDE,actvstrat=,-0.219511, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.767605, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.375764, actvprof=,0.000139, id=,B03, PRDE,actvstrat=,0.526387, actvprof=,0.000694, id=,B04, PRDE,actvstrat=,-0.716665, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.179974, actvprof=,0.006528, id=,B06, PRDE,actvstrat=,-0.912690, actvprof=,0.147363, id=,B07, PRDE,actvstrat=,0.281222, actvprof=,0.104029, id=,B08, PRDE,actvstrat=,-0.368596, actvprof=,0.097362, id=,B09, PRDE,actvstrat=,-0.559909, actvprof=,0.253475, id=,B10, PRDE,actvstrat=,-0.105082, actvprof=,0.313753, id=,B11, PRDE,actvstrat=,-0.336609, actvprof=,0.524033, id=,B12, PRDE,actvstrat=,0.715847, actvprof=,1.606961, id=,B13, PRDE,actvstrat=,0.919429, actvprof=,1.495016, id=,B14, PRDE,actvstrat=,0.129715, actvprof=,1.866964, id=,B15, PRDE,actvstrat=,-0.495063, actvprof=,2.144189, id=,B16, PRDE,actvstrat=,-0.316814, actvprof=,2.709889, id=,B17, PRDE,actvstrat=,0.746759, actvprof=,4.486436, id=,B18, PRDE,actvstrat=,-0.443006, actvprof=,4.304767, id=,B19, PRDE,actvstrat=,-0.262463, actvprof=,4.992691, id=,S00, PRDE,actvstrat=,0.965797, actvprof=,11.972625, id=,S01, PRDE,actvstrat=,0.056821, actvprof=,5.563391, id=,S02, PRDE,actvstrat=,0.005100, actvprof=,4.957691, id=,S03, PRDE,actvstrat=,0.952281, actvprof=,8.570645, id=,S04, PRDE,actvstrat=,-0.518662, actvprof=,1.430848, id=,S05, PRDE,actvstrat=,-0.938742, actvprof=,0.774453, id=,S06, PRDE,actvstrat=,-0.844668, actvprof=,0.254308, id=,S07, PRDE,actvstrat=,0.404378, actvprof=,2.381691, id=,S08, PRDE,actvstrat=,0.404371, actvprof=,1.691407, id=,S09, PRDE,actvstrat=,-0.398302, actvprof=,0.192919, id=,S10, PRDE,actvstrat=,0.893028, actvprof=,2.233634, id=,S11, PRDE,actvstrat=,-0.658449, actvprof=,0.072501, id=,S12, PRDE,actvstrat=,0.832414, actvprof=,0.746397, id=,S13, PRDE,actvstrat=,-0.246582, actvprof=,0.010000, id=,S14, PRDE,actvstrat=,0.125310, actvprof=,0.033611, id=,S15, PRDE,actvstrat=,-0.266386, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,0.562198, actvprof=,0.001389, id=,S17, PRDE,actvstrat=,0.703872, actvprof=,0.001111, id=,S18, PRDE,actvstrat=,0.045892, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.333951, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,4.992691, best_B_strat=,-0.262463, best_S_id=,S00, best_S_prof=,11.972625, best_S_strat=,0.965797, 
t=,25200, id=,B00, PRDE,actvstrat=,0.230170, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.038488, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.774193, actvprof=,0.003889, id=,B06, PRDE,actvstrat=,-1.000000, actvprof=,0.007500, id=,B07, PRDE,actvstrat=,1.000000, actvprof=,0.025834, id=,B08, PRDE,actvstrat=,-0.866240, actvprof=,0.046668, id=,B09, PRDE,actvstrat=,1.000000, actvprof=,0.104724, id=,B10, PRDE,actvstrat=,1.000000, actvprof=,0.150559, id=,B11, PRDE,actvstrat=,1.000000, actvprof=,0.223338, id=,B12, PRDE,actvstrat=,0.330438, actvprof=,0.706959, id=,B13, PRDE,actvstrat=,-0.689874, actvprof=,0.688625, id=,B14, PRDE,actvstrat=,1.000000, actvprof=,1.580866, id=,B15, PRDE,actvstrat=,1.000000, actvprof=,2.371994, id=,B16, PRDE,actvstrat=,-0.539093, actvprof=,2.096155, id=,B17, PRDE,actvstrat=,1.000000, actvprof=,4.750655, id=,B18, PRDE,actvstrat=,1.000000, actvprof=,6.055959, id=,B19, PRDE,actvstrat=,1.000000, actvprof=,7.193483, id=,S00, PRDE,actvstrat=,1.000000, actvprof=,12.168309, id=,S01, PRDE,actvstrat=,-1.000000, actvprof=,12.371369, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,9.759370, id=,S03, PRDE,actvstrat=,0.558899, actvprof=,5.972069, id=,S04, PRDE,actvstrat=,-0.551932, actvprof=,1.407529, id=,S05, PRDE,actvstrat=,-0.338127, actvprof=,1.013910, id=,S06, PRDE,actvstrat=,-1.000000, actvprof=,7.055703, id=,S07, PRDE,actvstrat=,0.705992, actvprof=,2.857837, id=,S08, PRDE,actvstrat=,-1.000000, actvprof=,5.014827, id=,S09, PRDE,actvstrat=,-0.733661, actvprof=,0.110002, id=,S10, PRDE,actvstrat=,-0.885476, actvprof=,0.018334, id=,S11, PRDE,actvstrat=,-0.143352, actvprof=,0.045557, id=,S12, PRDE,actvstrat=,1.000000, actvprof=,0.659736, id=,S13, PRDE,actvstrat=,-1.000000, actvprof=,0.530844, id=,S14, PRDE,actvstrat=,1.000000, actvprof=,0.169170, id=,S15, PRDE,actvstrat=,-1.000000, actvprof=,0.027501, id=,S16, PRDE,actvstrat=,0.360556, actvprof=,0.004722, id=,S17, PRDE,actvstrat=,0.417428, actvprof=,0.000278, id=,S18, PRDE,actvstrat=,1.000000, actvprof=,0.001944, id=,S19, PRDE,actvstrat=,1.000000, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,7.193483, best_B_strat=,1.000000, best_S_id=,S01, best_S_prof=,12.371369, best_S_strat=,-1.000000, 
t=,28800, id=,B00, PRDE,actvstrat=,0.230170, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.038488, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,1.000000, actvprof=,0.000417, id=,B05, PRDE,actvstrat=,-0.774193, actvprof=,0.001944, id=,B06, PRDE,actvstrat=,-1.000000, actvprof=,0.010833, id=,B07, PRDE,actvstrat=,1.000000, actvprof=,0.023750, id=,B08, PRDE,actvstrat=,-0.866240, actvprof=,0.056806, id=,B09, PRDE,actvstrat=,1.000000, actvprof=,0.096251, id=,B10, PRDE,actvstrat=,1.000000, actvprof=,0.141529, id=,B11, PRDE,actvstrat=,1.000000, actvprof=,0.225140, id=,B12, PRDE,actvstrat=,0.330438, actvprof=,0.638754, id=,B13, PRDE,actvstrat=,-0.689874, actvprof=,0.675005, id=,B14, PRDE,actvstrat=,1.000000, actvprof=,1.548483, id=,B15, PRDE,actvstrat=,1.000000, actvprof=,2.362378, id=,B16, PRDE,actvstrat=,-0.539093, actvprof=,2.162932, id=,B17, PRDE,actvstrat=,1.000000, actvprof=,4.672255, id=,B18, PRDE,actvstrat=,1.000000, actvprof=,6.001431, id=,B19, PRDE,actvstrat=,1.000000, actvprof=,7.072966, id=,S00, PRDE,actvstrat=,1.000000, actvprof=,12.250918, id=,S01, PRDE,actvstrat=,-1.000000, actvprof=,12.468281, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,9.762151, id=,S03, PRDE,actvstrat=,0.558899, actvprof=,6.230877, id=,S04, PRDE,actvstrat=,-0.551932, actvprof=,1.258481, id=,S05, PRDE,actvstrat=,-0.338127, actvprof=,1.073896, id=,S06, PRDE,actvstrat=,-1.000000, actvprof=,6.863520, id=,S07, PRDE,actvstrat=,0.705992, actvprof=,2.918354, id=,S08, PRDE,actvstrat=,-1.000000, actvprof=,4.995312, id=,S09, PRDE,actvstrat=,-0.733661, actvprof=,0.134168, id=,S10, PRDE,actvstrat=,-0.885476, actvprof=,0.025556, id=,S11, PRDE,actvstrat=,-0.143352, actvprof=,0.046667, id=,S12, PRDE,actvstrat=,1.000000, actvprof=,0.667227, id=,S13, PRDE,actvstrat=,-1.000000, actvprof=,0.527365, id=,S14, PRDE,actvstrat=,1.000000, actvprof=,0.207224, id=,S15, PRDE,actvstrat=,-1.000000, actvprof=,0.064167, id=,S16, PRDE,actvstrat=,0.360556, actvprof=,0.002361, id=,S17, PRDE,actvstrat=,0.417428, actvprof=,0.002083, id=,S18, PRDE,actvstrat=,1.000000, actvprof=,0.002639, id=,S19, PRDE,actvstrat=,1.000000, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,7.072966, best_B_strat=,1.000000, best_S_id=,S01, best_S_prof=,12.468281, best_S_strat=,-1.000000, 
