t=,0, id=,B00, PRDE,actvstrat=,-0.602522, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.541869, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.202716, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.682028, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.025153, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,0.730020, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.523141, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.668858, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.286575, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,-0.434958, actvprof=,0.000000, id=,B10, PRDE,actvstrat=,-0.563973, actvprof=,0.000000, id=,B11, PRDE,actvstrat=,0.954920, actvprof=,0.000000, id=,B12, PRDE,actvstrat=,-0.303949, actvprof=,0.000000, id=,B13, PRDE,actvstrat=,0.517351, actvprof=,0.000000, id=,B14, PRDE,actvstrat=,-0.195041, actvprof=,0.000000, id=,B15, PRDE,actvstrat=,-0.982536, actvprof=,0.000000, id=,B16, PRDE,actvstrat=,0.115507, actvprof=,0.000000, id=,B17, PRDE,actvstrat=,-0.862423, actvprof=,0.000000, id=,B18, PRDE,actvstrat=,-0.407077, actvprof=,0.000000, id=,B19, PRDE,actvstrat=,-0.195459, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,-0.303163, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,0.413592, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,-0.604120, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,0.731905, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,-0.681930, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,-0.882888, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,0.449356, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,0.131214, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.725167, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.219473, actvprof=,0.000000, id=,S10, PRDE,actvstrat=,-0.689963, actvprof=,0.000000, id=,S11, PRDE,actvstrat=,0.898821, actvprof=,0.000000, id=,S12, PRDE,actvstrat=,0.624603, actvprof=,0.000000, id=,S13, PRDE,actvstrat=,-0.185773, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,-0.837313, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,0.856741, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,-0.474052, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.880909, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,-0.117740, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,-0.905950, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,-0.602522, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,-0.303163, 
t=,3600, id=,B00, PRDE,actvstrat=,-0.602522, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.541869, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.202716, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.682028, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.025153, actvprof=,0.000833, id=,B05, PRDE,actvstrat=,0.730020, actvprof=,0.002778, id=,B06, PRDE,actvstrat=,0.523141, actvprof=,0.004722, id=,B07, PRDE,actvstrat=,0.668858, actvprof=,0.035833, id=,B08, PRDE,actvstrat=,-0.286575, actvprof=,0.013611, id=,B09, PRDE,actvstrat=,-0.434958, actvprof=,0.069444, id=,B10, PRDE,actvstrat=,-0.563973, actvprof=,0.121389, id=,B11, PRDE,actvstrat=,0.954920, actvprof=,0.672778, id=,B12, PRDE,actvstrat=,-0.303949, actvprof=,0.456111, id=,B13, PRDE,actvstrat=,0.517351, actvprof=,1.702500, id=,B14, PRDE,actvstrat=,-0.195041, actvprof=,1.452222, id=,B15, PRDE,actvstrat=,-0.982536, actvprof=,3.731944, id=,B16, PRDE,actvstrat=,0.115507, actvprof=,3.280833, id=,B17, PRDE,actvstrat=,-0.862423, actvprof=,3.501944, id=,B18, PRDE,actvstrat=,-0.407077, actvprof=,4.384722, id=,B19, PRDE,actvstrat=,-0.195459, actvprof=,5.652500, id=,S00, PRDE,actvstrat=,-0.303163, actvprof=,4.895000, id=,S01, PRDE,actvstrat=,0.413592, actvprof=,8.729167, id=,S02, PRDE,actvstrat=,-0.604120, actvprof=,3.010000, id=,S03, PRDE,actvstrat=,0.731905, actvprof=,7.723333, id=,S04, PRDE,actvstrat=,-0.681930, actvprof=,1.434444, id=,S05, PRDE,actvstrat=,-0.882888, actvprof=,0.591944, id=,S06, PRDE,actvstrat=,0.449356, actvprof=,3.235556, id=,S07, PRDE,actvstrat=,0.131214, actvprof=,1.550556, id=,S08, PRDE,actvstrat=,0.725167, actvprof=,2.448611, id=,S09, PRDE,actvstrat=,-0.219473, actvprof=,0.290000, id=,S10, PRDE,actvstrat=,-0.689963, actvprof=,0.099167, id=,S11, PRDE,actvstrat=,0.898821, actvprof=,0.914167, id=,S12, PRDE,actvstrat=,0.624603, actvprof=,0.190833, id=,S13, PRDE,actvstrat=,-0.185773, actvprof=,0.020000, id=,S14, PRDE,actvstrat=,-0.837313, actvprof=,0.002500, id=,S15, PRDE,actvstrat=,0.856741, actvprof=,0.009722, id=,S16, PRDE,actvstrat=,-0.474052, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.880909, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,-0.117740, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,-0.905950, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,5.652500, best_B_strat=,-0.195459, best_S_id=,S01, best_S_prof=,8.729167, best_S_strat=,0.413592, 
t=,7200, id=,B00, PRDE,actvstrat=,0.122294, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.023554, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.477690, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.322698, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.974715, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.083959, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-0.276341, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,-0.584448, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.198620, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,-0.974245, actvprof=,0.000000, id=,B10, PRDE,actvstrat=,0.621705, actvprof=,0.000000, id=,B11, PRDE,actvstrat=,-0.687223, actvprof=,0.000000, id=,B12, PRDE,actvstrat=,-0.140964, actvprof=,0.000000, id=,B13, PRDE,actvstrat=,0.872462, actvprof=,0.000000, id=,B14, PRDE,actvstrat=,-0.444606, actvprof=,0.000000, id=,B15, PRDE,actvstrat=,0.144043, actvprof=,0.000000, id=,B16, PRDE,actvstrat=,-0.734227, actvprof=,0.000000, id=,B17, PRDE,actvstrat=,0.692050, actvprof=,0.000000, id=,B18, PRDE,actvstrat=,-0.141695, actvprof=,0.000000, id=,B19, PRDE,actvstrat=,-0.582009, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,0.630742, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,-0.965792, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,0.331353, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,-0.484934, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,0.417574, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,0.097526, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,0.693187, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,0.933488, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.743310, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.768513, actvprof=,0.000000, id=,S10, PRDE,actvstrat=,0.745197, actvprof=,0.000000, id=,S11, PRDE,actvstrat=,-0.899194, actvprof=,0.000000, id=,S12, PRDE,actvstrat=,-0.015407, actvprof=,0.000000, id=,S13, PRDE,actvstrat=,0.477979, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,0.208884, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,0.480280, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,-0.082876, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.022559, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.404885, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.432376, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,0.122294, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,0.630742, 
t=,10800, id=,B00, PRDE,actvstrat=,0.122294, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.023554, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.477690, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.322698, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.974715, actvprof=,0.002778, id=,B05, PRDE,actvstrat=,-0.083959, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-0.276341, actvprof=,0.005278, id=,B07, PRDE,actvstrat=,-0.584448, actvprof=,0.013611, id=,B08, PRDE,actvstrat=,-0.198620, actvprof=,0.068888, id=,B09, PRDE,actvstrat=,-0.974245, actvprof=,0.634162, id=,B10, PRDE,actvstrat=,0.621705, actvprof=,0.767772, id=,B11, PRDE,actvstrat=,-0.687223, actvprof=,0.607218, id=,B12, PRDE,actvstrat=,-0.140964, actvprof=,0.927494, id=,B13, PRDE,actvstrat=,0.872462, actvprof=,2.576649, id=,B14, PRDE,actvstrat=,-0.444606, actvprof=,2.096374, id=,B15, PRDE,actvstrat=,0.144043, actvprof=,3.384976, id=,B16, PRDE,actvstrat=,-0.734227, actvprof=,3.860529, id=,B17, PRDE,actvstrat=,0.692050, actvprof=,5.988292, id=,B18, PRDE,actvstrat=,-0.141695, actvprof=,5.742738, id=,B19, PRDE,actvstrat=,-0.582009, actvprof=,6.314401, id=,S00, PRDE,actvstrat=,0.630742, actvprof=,9.549934, id=,S01, PRDE,actvstrat=,-0.965792, actvprof=,4.683301, id=,S02, PRDE,actvstrat=,0.331353, actvprof=,5.309963, id=,S03, PRDE,actvstrat=,-0.484934, actvprof=,1.537767, id=,S04, PRDE,actvstrat=,0.417574, actvprof=,4.044694, id=,S05, PRDE,actvstrat=,0.097526, actvprof=,2.266373, id=,S06, PRDE,actvstrat=,0.693187, actvprof=,3.486087, id=,S07, PRDE,actvstrat=,0.933488, actvprof=,3.259700, id=,S08, PRDE,actvstrat=,0.743310, actvprof=,2.092485, id=,S09, PRDE,actvstrat=,0.768513, actvprof=,1.491101, id=,S10, PRDE,actvstrat=,0.745197, actvprof=,0.941105, id=,S11, PRDE,actvstrat=,-0.899194, actvprof=,0.057222, id=,S12, PRDE,actvstrat=,-0.015407, actvprof=,0.066666, id=,S13, PRDE,actvstrat=,0.477979, actvprof=,0.060277, id=,S14, PRDE,actvstrat=,0.208884, actvprof=,0.021111, id=,S15, PRDE,actvstrat=,0.480280, actvprof=,0.008889, id=,S16, PRDE,actvstrat=,-0.082876, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.022559, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.404885, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.432376, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,6.314401, best_B_strat=,-0.582009, best_S_id=,S00, best_S_prof=,9.549934, best_S_strat=,0.630742, 
t=,14400, id=,B00, PRDE,actvstrat=,0.122294, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.023554, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.477690, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.322698, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.974715, actvprof=,0.003472, id=,B05, PRDE,actvstrat=,-0.083959, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-0.276341, actvprof=,0.004444, id=,B07, PRDE,actvstrat=,-0.584448, actvprof=,0.020139, id=,B08, PRDE,actvstrat=,-0.198620, actvprof=,0.058750, id=,B09, PRDE,actvstrat=,-0.974245, actvprof=,0.632778, id=,B10, PRDE,actvstrat=,0.621705, actvprof=,0.734444, id=,B11, PRDE,actvstrat=,-0.687223, actvprof=,0.579583, id=,B12, PRDE,actvstrat=,-0.140964, actvprof=,0.974583, id=,B13, PRDE,actvstrat=,0.872462, actvprof=,2.495833, id=,B14, PRDE,actvstrat=,-0.444606, actvprof=,2.092083, id=,B15, PRDE,actvstrat=,0.144043, actvprof=,3.381389, id=,B16, PRDE,actvstrat=,-0.734227, actvprof=,3.717778, id=,B17, PRDE,actvstrat=,0.692050, actvprof=,6.082639, id=,B18, PRDE,actvstrat=,-0.141695, actvprof=,5.802917, id=,B19, PRDE,actvstrat=,-0.582009, actvprof=,6.544861, id=,S00, PRDE,actvstrat=,0.630742, actvprof=,9.429583, id=,S01, PRDE,actvstrat=,-0.965792, actvprof=,4.567778, id=,S02, PRDE,actvstrat=,0.331353, actvprof=,5.379028, id=,S03, PRDE,actvstrat=,-0.484934, actvprof=,1.595556, id=,S04, PRDE,actvstrat=,0.417574, actvprof=,4.107222, id=,S05, PRDE,actvstrat=,0.097526, actvprof=,2.373889, id=,S06, PRDE,actvstrat=,0.693187, actvprof=,3.412500, id=,S07, PRDE,actvstrat=,0.933488, actvprof=,3.280556, id=,S08, PRDE,actvstrat=,0.743310, actvprof=,2.066111, id=,S09, PRDE,actvstrat=,0.768513, actvprof=,1.473194, id=,S10, PRDE,actvstrat=,0.745197, actvprof=,0.929444, id=,S11, PRDE,actvstrat=,-0.899194, actvprof=,0.041944, id=,S12, PRDE,actvstrat=,-0.015407, actvprof=,0.067639, id=,S13, PRDE,actvstrat=,0.477979, actvprof=,0.062500, id=,S14, PRDE,actvstrat=,0.208884, actvprof=,0.021667, id=,S15, PRDE,actvstrat=,0.480280, actvprof=,0.006250, id=,S16, PRDE,actvstrat=,-0.082876, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.022559, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.404885, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.432376, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,6.544861, best_B_strat=,-0.582009, best_S_id=,S00, best_S_prof=,9.429583, best_S_strat=,0.630742, 
t=,18000, id=,B00, PRDE,actvstrat=,-0.628236, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.563310, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.910307, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.322698, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.974715, actvprof=,0.001667, id=,B05, PRDE,actvstrat=,-0.227559, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.738709, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,-0.115837, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.198620, actvprof=,0.004444, id=,B09, PRDE,actvstrat=,0.908819, actvprof=,0.176946, id=,B10, PRDE,actvstrat=,0.621705, actvprof=,0.241113, id=,B11, PRDE,actvstrat=,0.936884, actvprof=,0.643893, id=,B12, PRDE,actvstrat=,0.089413, actvprof=,0.457503, id=,B13, PRDE,actvstrat=,-0.377798, actvprof=,0.582782, id=,B14, PRDE,actvstrat=,-0.934056, actvprof=,2.101959, id=,B15, PRDE,actvstrat=,0.068521, actvprof=,2.036125, id=,B16, PRDE,actvstrat=,0.535737, actvprof=,3.797526, id=,B17, PRDE,actvstrat=,-0.603913, actvprof=,3.017243, id=,B18, PRDE,actvstrat=,-0.863862, actvprof=,4.266419, id=,B19, PRDE,actvstrat=,-0.753862, actvprof=,4.231140, id=,S00, PRDE,actvstrat=,0.566495, actvprof=,10.007847, id=,S01, PRDE,actvstrat=,-0.273899, actvprof=,3.590858, id=,S02, PRDE,actvstrat=,-0.563856, actvprof=,2.743075, id=,S03, PRDE,actvstrat=,0.731905, actvprof=,7.841166, id=,S04, PRDE,actvstrat=,-0.801767, actvprof=,0.766394, id=,S05, PRDE,actvstrat=,-0.219099, actvprof=,1.520288, id=,S06, PRDE,actvstrat=,-0.096570, actvprof=,1.408065, id=,S07, PRDE,actvstrat=,0.933488, actvprof=,4.085862, id=,S08, PRDE,actvstrat=,-0.792725, actvprof=,0.157779, id=,S09, PRDE,actvstrat=,-0.088985, actvprof=,0.243891, id=,S10, PRDE,actvstrat=,0.535738, actvprof=,0.581393, id=,S11, PRDE,actvstrat=,0.898821, actvprof=,0.926118, id=,S12, PRDE,actvstrat=,-0.121983, actvprof=,0.017778, id=,S13, PRDE,actvstrat=,0.788712, actvprof=,0.129445, id=,S14, PRDE,actvstrat=,0.250769, actvprof=,0.014722, id=,S15, PRDE,actvstrat=,0.510431, actvprof=,0.001111, id=,S16, PRDE,actvstrat=,0.899005, actvprof=,0.002500, id=,S17, PRDE,actvstrat=,0.022559, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.606841, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.006295, actvprof=,0.000000, best_B_id=,B18, best_B_prof=,4.266419, best_B_strat=,-0.863862, best_S_id=,S00, best_S_prof=,10.007847, best_S_strat=,0.566495, 
t=,21600, id=,B00, PRDE,actvstrat=,-0.628236, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.563310, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.910307, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.322698, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.974715, actvprof=,0.000833, id=,B05, PRDE,actvstrat=,-0.227559, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.738709, actvprof=,0.001806, id=,B07, PRDE,actvstrat=,-0.115837, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.198620, actvprof=,0.002778, id=,B09, PRDE,actvstrat=,0.908819, actvprof=,0.180279, id=,B10, PRDE,actvstrat=,0.621705, actvprof=,0.225696, id=,B11, PRDE,actvstrat=,0.936884, actvprof=,0.630977, id=,B12, PRDE,actvstrat=,0.089413, actvprof=,0.479031, id=,B13, PRDE,actvstrat=,-0.377798, actvprof=,0.541393, id=,B14, PRDE,actvstrat=,-0.934056, actvprof=,2.217654, id=,B15, PRDE,actvstrat=,0.068521, actvprof=,2.077098, id=,B16, PRDE,actvstrat=,0.535737, actvprof=,3.772387, id=,B17, PRDE,actvstrat=,-0.603913, actvprof=,3.042660, id=,B18, PRDE,actvstrat=,-0.863862, actvprof=,4.137945, id=,B19, PRDE,actvstrat=,-0.753862, actvprof=,4.407253, id=,S00, PRDE,actvstrat=,0.566495, actvprof=,10.237849, id=,S01, PRDE,actvstrat=,-0.273899, actvprof=,3.852388, id=,S02, PRDE,actvstrat=,-0.563856, actvprof=,2.885020, id=,S03, PRDE,actvstrat=,0.731905, actvprof=,7.800332, id=,S04, PRDE,actvstrat=,-0.801767, actvprof=,0.744450, id=,S05, PRDE,actvstrat=,-0.219099, actvprof=,1.483760, id=,S06, PRDE,actvstrat=,-0.096570, actvprof=,1.311815, id=,S07, PRDE,actvstrat=,0.933488, actvprof=,4.160029, id=,S08, PRDE,actvstrat=,-0.792725, actvprof=,0.167084, id=,S09, PRDE,actvstrat=,-0.088985, actvprof=,0.227779, id=,S10, PRDE,actvstrat=,0.535738, actvprof=,0.599865, id=,S11, PRDE,actvstrat=,0.898821, actvprof=,0.942645, id=,S12, PRDE,actvstrat=,-0.121983, actvprof=,0.013750, id=,S13, PRDE,actvstrat=,0.788712, actvprof=,0.121806, id=,S14, PRDE,actvstrat=,0.250769, actvprof=,0.011389, id=,S15, PRDE,actvstrat=,0.510431, actvprof=,0.001944, id=,S16, PRDE,actvstrat=,0.899005, actvprof=,0.001528, id=,S17, PRDE,actvstrat=,0.022559, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.606841, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.006295, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,4.407253, best_B_strat=,-0.753862, best_S_id=,S00, best_S_prof=,10.237849, best_S_strat=,0.566495, 
t=,25200, id=,B00, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.104177, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.923884, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.221373, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.431265, actvprof=,0.009445, id=,B05, PRDE,actvstrat=,0.431418, actvprof=,0.019722, id=,B06, PRDE,actvstrat=,-1.000000, actvprof=,0.077501, id=,B07, PRDE,actvstrat=,-0.158777, actvprof=,0.054445, id=,B08, PRDE,actvstrat=,0.987931, actvprof=,0.193892, id=,B09, PRDE,actvstrat=,-1.000000, actvprof=,0.824178, id=,B10, PRDE,actvstrat=,-0.342650, actvprof=,0.458340, id=,B11, PRDE,actvstrat=,1.000000, actvprof=,0.617786, id=,B12, PRDE,actvstrat=,0.592949, actvprof=,2.075029, id=,B13, PRDE,actvstrat=,0.003745, actvprof=,1.737524, id=,B14, PRDE,actvstrat=,-0.548612, actvprof=,2.554758, id=,B15, PRDE,actvstrat=,0.115384, actvprof=,3.668662, id=,B16, PRDE,actvstrat=,0.910568, actvprof=,4.828123, id=,B17, PRDE,actvstrat=,0.912590, actvprof=,5.906749, id=,B18, PRDE,actvstrat=,0.815480, actvprof=,7.172877, id=,B19, PRDE,actvstrat=,-0.086065, actvprof=,7.266490, id=,S00, PRDE,actvstrat=,-0.772324, actvprof=,2.826706, id=,S01, PRDE,actvstrat=,0.693736, actvprof=,8.712343, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,8.242059, id=,S03, PRDE,actvstrat=,0.390591, actvprof=,4.992569, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,5.824248, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,4.851178, id=,S06, PRDE,actvstrat=,0.072989, actvprof=,1.726135, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,4.897846, id=,S08, PRDE,actvstrat=,0.607436, actvprof=,1.620856, id=,S09, PRDE,actvstrat=,-0.183863, actvprof=,0.209447, id=,S10, PRDE,actvstrat=,0.959771, actvprof=,1.411408, id=,S11, PRDE,actvstrat=,0.858218, actvprof=,0.831678, id=,S12, PRDE,actvstrat=,1.000000, actvprof=,0.463062, id=,S13, PRDE,actvstrat=,0.304750, actvprof=,0.055279, id=,S14, PRDE,actvstrat=,1.000000, actvprof=,0.213059, id=,S15, PRDE,actvstrat=,0.593475, actvprof=,0.004445, id=,S16, PRDE,actvstrat=,0.929646, actvprof=,0.016111, id=,S17, PRDE,actvstrat=,-0.161294, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.814880, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.575781, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,7.266490, best_B_strat=,-0.086065, best_S_id=,S01, best_S_prof=,8.712343, best_S_strat=,0.693736, 
t=,28800, id=,B00, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.104177, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.923884, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.221373, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.431265, actvprof=,0.008750, id=,B05, PRDE,actvstrat=,0.431418, actvprof=,0.019861, id=,B06, PRDE,actvstrat=,-1.000000, actvprof=,0.084584, id=,B07, PRDE,actvstrat=,-0.158777, actvprof=,0.056806, id=,B08, PRDE,actvstrat=,0.987931, actvprof=,0.187779, id=,B09, PRDE,actvstrat=,-1.000000, actvprof=,0.814172, id=,B10, PRDE,actvstrat=,-0.342650, actvprof=,0.444448, id=,B11, PRDE,actvstrat=,1.000000, actvprof=,0.581532, id=,B12, PRDE,actvstrat=,0.592949, actvprof=,2.049042, id=,B13, PRDE,actvstrat=,0.003745, actvprof=,1.900708, id=,B14, PRDE,actvstrat=,-0.548612, actvprof=,2.549323, id=,B15, PRDE,actvstrat=,0.115384, actvprof=,3.493496, id=,B16, PRDE,actvstrat=,0.910568, actvprof=,4.701283, id=,B17, PRDE,actvstrat=,0.912590, actvprof=,5.766984, id=,B18, PRDE,actvstrat=,0.815480, actvprof=,7.204911, id=,B19, PRDE,actvstrat=,-0.086065, actvprof=,7.087549, id=,S00, PRDE,actvstrat=,-0.772324, actvprof=,2.834464, id=,S01, PRDE,actvstrat=,0.693736, actvprof=,8.675755, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,8.284224, id=,S03, PRDE,actvstrat=,0.390591, actvprof=,5.065730, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,5.772818, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,4.816283, id=,S06, PRDE,actvstrat=,0.072989, actvprof=,1.779179, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,4.882395, id=,S08, PRDE,actvstrat=,0.607436, actvprof=,1.701123, id=,S09, PRDE,actvstrat=,-0.183863, actvprof=,0.232224, id=,S10, PRDE,actvstrat=,0.959771, actvprof=,1.446954, id=,S11, PRDE,actvstrat=,0.858218, actvprof=,0.913062, id=,S12, PRDE,actvstrat=,1.000000, actvprof=,0.512642, id=,S13, PRDE,actvstrat=,0.304750, actvprof=,0.064167, id=,S14, PRDE,actvstrat=,1.000000, actvprof=,0.217640, id=,S15, PRDE,actvstrat=,0.593475, actvprof=,0.009167, id=,S16, PRDE,actvstrat=,0.929646, actvprof=,0.012361, id=,S17, PRDE,actvstrat=,-0.161294, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.814880, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.575781, actvprof=,0.000000, best_B_id=,B18, best_B_prof=,7.204911, best_B_strat=,0.815480, best_S_id=,S01, best_S_prof=,8.675755, best_S_strat=,0.693736, 
