JADE_k04_F0.80_d00_01, 000069, 106, 147, PRJADE, 5434, 40, 135.850000, 
JADE_k04_F0.80_d00_01, 000069, 109, 147, PRJADE, 5474, 40, 136.850000, 
JADE_k04_F0.80_d00_01, 000070, 106, 147, PRJADE, 5572, 40, 139.300000, 
JADE_k04_F0.80_d00_01, 000070, 106, 133, PRJADE, 5624, 40, 140.600000, 
JADE_k04_F0.80_d00_01, 000070, 94, 147, PRJADE, 5729, 40, 143.225000, 
JADE_k04_F0.80_d00_01, 000070, 94, 153, PRJADE, 5808, 40, 145.200000, 
JADE_k04_F0.80_d00_01, 000071, 128, 144, PRJADE, 5828, 40, 145.700000, 
JADE_k04_F0.80_d00_01, 000073, 122, 132, PRJADE, 5880, 40, 147.000000, 
JADE_k04_F0.80_d00_01, 000074, 108, 152, PRJADE, 5985, 40, 149.625000, 
JADE_k04_F0.80_d00_01, 000075, 99, 124, PRJADE, 6063, 40, 151.575000, 
JADE_k04_F0.80_d00_01, 000076, 113, 141, PRJADE, 6155, 40, 153.875000, 
JADE_k04_F0.80_d00_01, 000076, 113, 144, PRJADE, 6214, 40, 155.350000, 
JADE_k04_F0.80_d00_01, 000077, 104, 143, PRJADE, 6319, 40, 157.975000, 
JADE_k04_F0.80_d00_01, 000078, 113, 130, PRJADE, 6397, 40, 159.925000, 
JADE_k04_F0.80_d00_01, 000080, 125, 141, PRJADE, 6417, 40, 160.425000, 
JADE_k04_F0.80_d00_01, 000081, 122, 141, PRJADE, 6476, 40, 161.900000, 
JADE_k04_F0.80_d00_01, 000081, 122, 141, PRJADE, 6535, 40, 163.375000, 
JADE_k04_F0.80_d00_01, 000082, 105, 141, PRJADE, 6581, 40, 164.525000, 
JADE_k04_F0.80_d00_01, 000083, 105, 161, PRJADE, 6659, 40, 166.475000, 
JADE_k04_F0.80_d00_01, 000084, 99, 114, PRJADE, 6711, 40, 167.775000, 
JADE_k04_F0.80_d00_01, 000085, 97, 130, PRJADE, 6810, 40, 170.250000, 
JADE_k04_F0.80_d00_01, 000085, 98, 139, PRJADE, 6869, 40, 171.725000, 
JADE_k04_F0.80_d00_01, 000085, 97, 139, PRJADE, 6948, 40, 173.700000, 
JADE_k04_F0.80_d00_01, 000086, 92, 144, PRJADE, 7007, 40, 175.175000, 
JADE_k04_F0.80_d00_01, 000086, 92, 145, PRJADE, 7099, 40, 177.475000, 
JADE_k04_F0.80_d00_01, 000087, 138, 165, PRJADE, 7171, 40, 179.275000, 
JADE_k04_F0.80_d00_01, 000087, 93, 168, PRJADE, 7184, 40, 179.600000, 
JADE_k04_F0.80_d00_01, 000088, 93, 191, PRJADE, 7223, 40, 180.575000, 
JADE_k04_F0.80_d00_01, 000089, 111, 161, PRJADE, 7282, 40, 182.050000, 
JADE_k04_F0.80_d00_01, 000090, 107, 164, PRJADE, 7328, 40, 183.200000, 
JADE_k04_F0.80_d00_01, 000090, 106, 164, PRJADE, 7420, 40, 185.500000, 
JADE_k04_F0.80_d00_01, 000091, 110, 149, PRJADE, 7479, 40, 186.975000, 
JADE_k04_F0.80_d00_01, 000091, 101, 149, PRJADE, 7519, 40, 187.975000, 
JADE_k04_F0.80_d00_01, 000091, 89, 155, PRJADE, 7571, 40, 189.275000, 
JADE_k04_F0.80_d00_01, 000092, 89, 169, PRJADE, 7663, 40, 191.575000, 
JADE_k04_F0.80_d00_01, 000093, 110, 121, PRJADE, 7735, 40, 193.375000, 
JADE_k04_F0.80_d00_01, 000093, 110, 132, PRJADE, 7846, 40, 196.150000, 
JADE_k04_F0.80_d00_01, 000095, 109, 139, PRJADE, 7892, 40, 197.300000, 
JADE_k04_F0.80_d00_01, 000095, 109, 139, PRJADE, 7958, 40, 198.950000, 
JADE_k04_F0.80_d00_01, 000097, 122, 142, PRJADE, 8011, 40, 200.275000, 
JADE_k04_F0.80_d00_01, 000098, 124, 156, PRJADE, 8109, 40, 202.725000, 
JADE_k04_F0.80_d00_01, 000098, 118, 157, PRJADE, 8168, 40, 204.200000, 
JADE_k04_F0.80_d00_01, 000099, 109, 146, PRJADE, 8240, 40, 206.000000, 
JADE_k04_F0.80_d00_01, 000099, 106, 124, PRJADE, 8319, 40, 207.975000, 
JADE_k04_F0.80_d00_01, 000099, 107, 127, PRJADE, 8371, 40, 209.275000, 
JADE_k04_F0.80_d00_01, 000101, 85, 131, PRJADE, 8470, 40, 211.750000, 
JADE_k04_F0.80_d00_01, 000101, 85, 131, PRJADE, 8549, 40, 213.725000, 
JADE_k04_F0.80_d00_01, 000103, 125, 137, PRJADE, 8595, 40, 214.875000, 
JADE_k04_F0.80_d00_01, 000103, 96, 143, PRJADE, 8654, 40, 216.350000, 
JADE_k04_F0.80_d00_01, 000104, 121, 139, PRJADE, 8673, 40, 216.825000, 
JADE_k04_F0.80_d00_01, 000104, 83, 139, PRJADE, 8732, 40, 218.300000, 
JADE_k04_F0.80_d00_01, 000106, 81, 133, PRJADE, 8804, 40, 220.100000, 
JADE_k04_F0.80_d00_01, 000106, 81, 145, PRJADE, 8863, 40, 221.575000, 
JADE_k04_F0.80_d00_01, 000107, 81, 137, PRJADE, 8929, 40, 223.225000, 
JADE_k04_F0.80_d00_01, 000107, 81, 134, PRJADE, 8968, 40, 224.200000, 
JADE_k04_F0.80_d00_01, 000107, 78, 134, PRJADE, 9014, 40, 225.350000, 
JADE_k04_F0.80_d00_01, 000108, 82, 156, PRJADE, 9060, 40, 226.500000, 
JADE_k04_F0.80_d00_01, 000109, 121, 169, PRJADE, 9132, 40, 228.300000, 
JADE_k04_F0.80_d00_01, 000110, 124, 150, PRJADE, 9178, 40, 229.450000, 
JADE_k04_F0.80_d00_01, 000110, 124, 150, PRJADE, 9197, 40, 229.925000, 
JADE_k04_F0.80_d00_01, 000110, 101, 150, PRJADE, 9262, 40, 231.550000, 
JADE_k04_F0.80_d00_01, 000112, 101, 141, PRJADE, 9308, 40, 232.700000, 
JADE_k04_F0.80_d00_01, 000113, 97, 160, PRJADE, 9360, 40, 234.000000, 
JADE_k04_F0.80_d00_01, 000113, 98, 142, PRJADE, 9472, 40, 236.800000, 
JADE_k04_F0.80_d00_01, 000114, 125, 131, PRJADE, 9570, 40, 239.250000, 
JADE_k04_F0.80_d00_01, 000115, 122, 147, PRJADE, 9629, 40, 240.725000, 
JADE_k04_F0.80_d00_01, 000117, 119, 150, PRJADE, 9727, 40, 243.175000, 
JADE_k04_F0.80_d00_01, 000118, 119, 134, PRJADE, 9766, 40, 244.150000, 
JADE_k04_F0.80_d00_01, 000120, 117, 131, PRJADE, 9838, 40, 245.950000, 
JADE_k04_F0.80_d00_01, 000121, 115, 131, PRJADE, 9910, 40, 247.750000, 
JADE_k04_F0.80_d00_01, 000121, 115, 138, PRJADE, 9930, 40, 248.250000, 
JADE_k04_F0.80_d00_01, 000121, 113, 138, PRJADE, 10002, 40, 250.050000, 
JADE_k04_F0.80_d00_01, 000122, 120, 138, PRJADE, 10074, 40, 251.850000, 
JADE_k04_F0.80_d00_01, 000123, 93, 155, PRJADE, 10133, 40, 253.325000, 
JADE_k04_F0.80_d00_01, 000124, 90, 168, PRJADE, 10232, 40, 255.800000, 
JADE_k04_F0.80_d00_01, 000125, 85, 170, PRJADE, 10331, 40, 258.275000, 
JADE_k04_F0.80_d00_01, 000127, 107, 130, PRJADE, 10377, 40, 259.425000, 
JADE_k04_F0.80_d00_01, 000127, 108, 145, PRJADE, 10410, 40, 260.250000, 
JADE_k04_F0.80_d00_01, 000127, 109, 169, PRJADE, 10476, 40, 261.900000, 
JADE_k04_F0.80_d00_01, 000128, 99, 120, PRJADE, 10541, 40, 263.525000, 
JADE_k04_F0.80_d00_01, 000129, 101, 133, PRJADE, 10594, 40, 264.850000, 
JADE_k04_F0.80_d00_01, 000130, 100, 127, PRJADE, 10626, 40, 265.650000, 
JADE_k04_F0.80_d00_01, 000131, 112, 134, PRJADE, 10672, 40, 266.800000, 
JADE_k04_F0.80_d00_01, 000132, 127, 158, PRJADE, 10738, 40, 268.450000, 
JADE_k04_F0.80_d00_01, 000133, 117, 161, PRJADE, 10803, 40, 270.075000, 
JADE_k04_F0.80_d00_01, 000134, 115, 161, PRJADE, 10869, 40, 271.725000, 
JADE_k04_F0.80_d00_01, 000134, 141, 161, PRJADE, 10935, 40, 273.375000, 
JADE_k04_F0.80_d00_01, 000134, 111, 178, PRJADE, 11033, 40, 275.825000, 
JADE_k04_F0.80_d00_01, 000135, 119, 131, PRJADE, 11092, 40, 277.300000, 
JADE_k04_F0.80_d00_01, 000135, 126, 169, PRJADE, 11138, 40, 278.450000, 
JADE_k04_F0.80_d00_01, 000136, 104, 165, PRJADE, 11171, 40, 279.275000, 
JADE_k04_F0.80_d00_01, 000138, 97, 161, PRJADE, 11276, 40, 281.900000, 
JADE_k04_F0.80_d00_01, 000139, 110, 136, PRJADE, 11342, 40, 283.550000, 
JADE_k04_F0.80_d00_01, 000140, 110, 136, PRJADE, 11427, 40, 285.675000, 
JADE_k04_F0.80_d00_01, 000140, 110, 144, PRJADE, 11453, 40, 286.325000, 
JADE_k04_F0.80_d00_01, 000140, 110, 148, PRJADE, 11551, 40, 288.775000, 
JADE_k04_F0.80_d00_01, 000140, 110, 148, PRJADE, 11597, 40, 289.925000, 
JADE_k04_F0.80_d00_01, 000141, 110, 164, PRJADE, 11616, 40, 290.400000, 
JADE_k04_F0.80_d00_01, 000142, 126, 141, PRJADE, 11669, 40, 291.725000, 
JADE_k04_F0.80_d00_01, 000143, 126, 143, PRJADE, 11708, 40, 292.700000, 
JADE_k04_F0.80_d00_01, 000144, 95, 143, PRJADE, 11832, 40, 295.800000, 
JADE_k04_F0.80_d00_01, 000145, 136, 162, PRJADE, 11898, 40, 297.450000, 
JADE_k04_F0.80_d00_01, 000145, 132, 162, PRJADE, 11970, 40, 299.250000, 
JADE_k04_F0.80_d00_01, 000146, 95, 162, PRJADE, 12016, 40, 300.400000, 
JADE_k04_F0.80_d00_01, 000146, 108, 162, PRJADE, 12023, 40, 300.575000, 
JADE_k04_F0.80_d00_01, 000147, 108, 162, PRJADE, 12121, 40, 303.025000, 
JADE_k04_F0.80_d00_01, 000147, 94, 138, PRJADE, 12167, 40, 304.175000, 
JADE_k04_F0.80_d00_01, 000148, 95, 159, PRJADE, 12265, 40, 306.625000, 
JADE_k04_F0.80_d00_01, 000149, 98, 162, PRJADE, 12363, 40, 309.075000, 
JADE_k04_F0.80_d00_01, 000150, 127, 162, PRJADE, 12442, 40, 311.050000, 
JADE_k04_F0.80_d00_01, 000150, 124, 162, PRJADE, 12468, 40, 311.700000, 
JADE_k04_F0.80_d00_01, 000151, 92, 159, PRJADE, 12567, 40, 314.175000, 
JADE_k04_F0.80_d00_01, 000151, 111, 162, PRJADE, 12619, 40, 315.475000, 
JADE_k04_F0.80_d00_01, 000154, 123, 131, PRJADE, 12625, 40, 315.625000, 
JADE_k04_F0.80_d00_01, 000154, 119, 131, PRJADE, 12684, 40, 317.100000, 
JADE_k04_F0.80_d00_01, 000155, 115, 131, PRJADE, 12724, 40, 318.100000, 
JADE_k04_F0.80_d00_01, 000155, 97, 131, PRJADE, 12829, 40, 320.725000, 
JADE_k04_F0.80_d00_01, 000155, 87, 131, PRJADE, 12869, 40, 321.725000, 
JADE_k04_F0.80_d00_01, 000156, 110, 131, PRJADE, 12915, 40, 322.875000, 
JADE_k04_F0.80_d00_01, 000156, 110, 148, PRJADE, 12961, 40, 324.025000, 
JADE_k04_F0.80_d00_01, 000157, 110, 148, PRJADE, 13085, 40, 327.125000, 
JADE_k04_F0.80_d00_01, 000158, 102, 156, PRJADE, 13171, 40, 329.275000, 
JADE_k04_F0.80_d00_01, 000159, 111, 143, PRJADE, 13204, 40, 330.100000, 
JADE_k04_F0.80_d00_01, 000160, 111, 154, PRJADE, 13296, 40, 332.400000, 
JADE_k04_F0.80_d00_01, 000160, 111, 173, PRJADE, 13349, 40, 333.725000, 
JADE_k04_F0.80_d00_01, 000160, 111, 173, PRJADE, 13427, 40, 335.675000, 
JADE_k04_F0.80_d00_01, 000162, 115, 133, PRJADE, 13492, 40, 337.300000, 
JADE_k04_F0.80_d00_01, 000162, 115, 129, PRJADE, 13525, 40, 338.125000, 
JADE_k04_F0.80_d00_01, 000163, 107, 133, PRJADE, 13584, 40, 339.600000, 
JADE_k04_F0.80_d00_01, 000163, 107, 142, PRJADE, 13643, 40, 341.075000, 
JADE_k04_F0.80_d00_01, 000164, 93, 142, PRJADE, 13742, 40, 343.550000, 
JADE_k04_F0.80_d00_01, 000165, 83, 112, PRJADE, 13807, 40, 345.175000, 
JADE_k04_F0.80_d00_01, 000165, 83, 121, PRJADE, 13879, 40, 346.975000, 
JADE_k04_F0.80_d00_01, 000166, 88, 135, PRJADE, 13879, 40, 346.975000, 
JADE_k04_F0.80_d00_01, 000166, 86, 141, PRJADE, 13945, 40, 348.625000, 
JADE_k04_F0.80_d00_01, 000167, 105, 136, PRJADE, 14004, 40, 350.100000, 
JADE_k04_F0.80_d00_01, 000168, 106, 141, PRJADE, 14076, 40, 351.900000, 
JADE_k04_F0.80_d00_01, 000169, 115, 141, PRJADE, 14122, 40, 353.050000, 
JADE_k04_F0.80_d00_01, 000170, 137, 151, PRJADE, 14181, 40, 354.525000, 
JADE_k04_F0.80_d00_01, 000170, 115, 151, PRJADE, 14240, 40, 356.000000, 
JADE_k04_F0.80_d00_01, 000171, 114, 151, PRJADE, 14292, 40, 357.300000, 
JADE_k04_F0.80_d00_01, 000171, 114, 151, PRJADE, 14378, 40, 359.450000, 
JADE_k04_F0.80_d00_01, 000172, 84, 133, PRJADE, 14477, 40, 361.925000, 
JADE_k04_F0.80_d00_01, 000172, 84, 145, PRJADE, 14490, 40, 362.250000, 
JADE_k04_F0.80_d00_01, 000173, 84, 138, PRJADE, 14542, 40, 363.550000, 
JADE_k04_F0.80_d00_01, 000173, 65, 137, PRJADE, 14594, 40, 364.850000, 
JADE_k04_F0.80_d00_01, 000175, 100, 144, PRJADE, 14693, 40, 367.325000, 
JADE_k04_F0.80_d00_01, 000176, 97, 158, PRJADE, 14785, 40, 369.625000, 
JADE_k04_F0.80_d00_01, 000176, 101, 158, PRJADE, 14844, 40, 371.100000, 
JADE_k04_F0.80_d00_01, 000178, 116, 148, PRJADE, 14962, 40, 374.050000, 
JADE_k04_F0.80_d00_01, 000179, 103, 145, PRJADE, 15021, 40, 375.525000, 
JADE_k04_F0.80_d00_01, 000179, 115, 157, PRJADE, 15119, 40, 377.975000, 
JADE_k04_F0.80_d00_01, 000180, 93, 175, PRJADE, 15165, 40, 379.125000, 
JADE_k04_F0.80_d00_01, 000182, 126, 162, PRJADE, 15230, 40, 380.750000, 
JADE_k04_F0.80_d00_01, 000183, 126, 176, PRJADE, 15315, 40, 382.875000, 
JADE_k04_F0.80_d00_01, 000183, 117, 130, PRJADE, 15355, 40, 383.875000, 
JADE_k04_F0.80_d00_01, 000183, 118, 156, PRJADE, 15388, 40, 384.700000, 
JADE_k04_F0.80_d00_01, 000183, 117, 156, PRJADE, 15453, 40, 386.325000, 
JADE_k04_F0.80_d00_01, 000185, 95, 119, PRJADE, 15466, 40, 386.650000, 
JADE_k04_F0.80_d00_01, 000185, 111, 146, PRJADE, 15545, 40, 388.625000, 
JADE_k04_F0.80_d00_01, 000187, 85, 118, PRJADE, 15644, 40, 391.100000, 
JADE_k04_F0.80_d00_01, 000188, 83, 134, PRJADE, 15690, 40, 392.250000, 
JADE_k04_F0.80_d00_01, 000188, 101, 134, PRJADE, 15722, 40, 393.050000, 
JADE_k04_F0.80_d00_01, 000189, 117, 134, PRJADE, 15840, 40, 396.000000, 
JADE_k04_F0.80_d00_01, 000189, 101, 172, PRJADE, 15945, 40, 398.625000, 
JADE_k04_F0.80_d00_01, 000191, 86, 130, PRJADE, 15991, 40, 399.775000, 
JADE_k04_F0.80_d00_01, 000193, 109, 133, PRJADE, 16063, 40, 401.575000, 
JADE_k04_F0.80_d00_01, 000194, 109, 143, PRJADE, 16109, 40, 402.725000, 
JADE_k04_F0.80_d00_01, 000195, 142, 155, PRJADE, 16207, 40, 405.175000, 
JADE_k04_F0.80_d00_01, 000197, 113, 139, PRJADE, 16272, 40, 406.800000, 
JADE_k04_F0.80_d00_01, 000198, 111, 172, PRJADE, 16291, 40, 407.275000, 
JADE_k04_F0.80_d00_01, 000198, 102, 173, PRJADE, 16402, 40, 410.050000, 
JADE_k04_F0.80_d00_01, 000199, 101, 156, PRJADE, 16520, 40, 413.000000, 
JADE_k04_F0.80_d00_01, 000199, 98, 156, PRJADE, 16612, 40, 415.300000, 
JADE_k04_F0.80_d00_01, 000200, 122, 141, PRJADE, 16658, 40, 416.450000, 
JADE_k04_F0.80_d00_01, 000203, 111, 124, PRJADE, 16736, 40, 418.400000, 
JADE_k04_F0.80_d00_01, 000204, 110, 124, PRJADE, 16822, 40, 420.550000, 
JADE_k04_F0.80_d00_01, 000204, 89, 124, PRJADE, 16855, 40, 421.375000, 
JADE_k04_F0.80_d00_01, 000204, 89, 131, PRJADE, 16868, 40, 421.700000, 
JADE_k04_F0.80_d00_01, 000205, 90, 112, PRJADE, 16901, 40, 422.525000, 
JADE_k04_F0.80_d00_01, 000205, 90, 129, PRJADE, 16973, 40, 424.325000, 
JADE_k04_F0.80_d00_01, 000205, 105, 129, PRJADE, 17091, 40, 427.275000, 
JADE_k04_F0.80_d00_01, 000206, 90, 133, PRJADE, 17137, 40, 428.425000, 
JADE_k04_F0.80_d00_01, 000207, 83, 149, PRJADE, 17183, 40, 429.575000, 
JADE_k04_F0.80_d00_01, 000209, 85, 131, PRJADE, 17261, 40, 431.525000, 
JADE_k04_F0.80_d00_01, 000209, 85, 132, PRJADE, 17294, 40, 432.350000, 
JADE_k04_F0.80_d00_01, 000210, 88, 132, PRJADE, 17294, 40, 432.350000, 
JADE_k04_F0.80_d00_01, 000210, 110, 156, PRJADE, 17327, 40, 433.175000, 
JADE_k04_F0.80_d00_01, 000211, 110, 156, PRJADE, 17392, 40, 434.800000, 
JADE_k04_F0.80_d00_01, 000212, 111, 128, PRJADE, 17451, 40, 436.275000, 
JADE_k04_F0.80_d00_01, 000212, 102, 150, PRJADE, 17550, 40, 438.750000, 
JADE_k04_F0.80_d00_01, 000214, 111, 150, PRJADE, 17589, 40, 439.725000, 
JADE_k04_F0.80_d00_01, 000214, 108, 150, PRJADE, 17694, 40, 442.350000, 
JADE_k04_F0.80_d00_01, 000215, 125, 150, PRJADE, 17733, 40, 443.325000, 
JADE_k04_F0.80_d00_01, 000216, 125, 132, PRJADE, 17760, 40, 444.000000, 
JADE_k04_F0.80_d00_01, 000216, 125, 153, PRJADE, 17865, 40, 446.625000, 
JADE_k04_F0.80_d00_01, 000217, 106, 153, PRJADE, 17924, 40, 448.100000, 
JADE_k04_F0.80_d00_01, 000218, 104, 127, PRJADE, 17970, 40, 449.250000, 
JADE_k04_F0.80_d00_01, 000219, 96, 130, PRJADE, 18049, 40, 451.225000, 
JADE_k04_F0.80_d00_01, 000219, 107, 147, PRJADE, 18154, 40, 453.850000, 
JADE_k04_F0.80_d00_01, 000220, 129, 165, PRJADE, 18252, 40, 456.300000, 
JADE_k04_F0.80_d00_01, 000221, 104, 158, PRJADE, 18324, 40, 458.100000, 
JADE_k04_F0.80_d00_01, 000222, 106, 138, PRJADE, 18377, 40, 459.425000, 
JADE_k04_F0.80_d00_01, 000223, 105, 140, PRJADE, 18423, 40, 460.575000, 
JADE_k04_F0.80_d00_01, 000224, 113, 140, PRJADE, 18495, 40, 462.375000, 
JADE_k04_F0.80_d00_01, 000225, 109, 148, PRJADE, 18554, 40, 463.850000, 
