t=,1, id=,B00, PRDE,actvstrat=,-0.143589, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.574187, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.522472, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.850794, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.584432, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,0.989451, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-0.035798, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.283902, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.057543, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,0.925776, actvprof=,0.000000, id=,B10, PRDE,actvstrat=,0.539858, actvprof=,0.000000, id=,B11, PRDE,actvstrat=,-0.818077, actvprof=,0.000000, id=,B12, PRDE,actvstrat=,0.749950, actvprof=,0.000000, id=,B13, PRDE,actvstrat=,-0.628958, actvprof=,0.000000, id=,B14, PRDE,actvstrat=,0.805814, actvprof=,0.000000, id=,B15, PRDE,actvstrat=,-0.395110, actvprof=,0.000000, id=,B16, PRDE,actvstrat=,-0.684785, actvprof=,0.000000, id=,B17, PRDE,actvstrat=,0.658142, actvprof=,0.000000, id=,B18, PRDE,actvstrat=,0.931652, actvprof=,0.000000, id=,B19, PRDE,actvstrat=,-0.485173, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,0.284622, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,0.567255, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,-0.571696, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,-0.173451, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,-0.902522, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,-0.454185, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,-0.743378, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-0.782485, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,-0.413269, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.693022, actvprof=,0.000000, id=,S10, PRDE,actvstrat=,-0.533479, actvprof=,0.000000, id=,S11, PRDE,actvstrat=,0.748383, actvprof=,0.000000, id=,S12, PRDE,actvstrat=,-0.784860, actvprof=,0.000000, id=,S13, PRDE,actvstrat=,0.434330, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,-0.376099, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,0.672412, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,0.063440, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,0.776541, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.811411, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.473089, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,-0.143589, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,0.284622, 
t=,3600, id=,B00, PRDE,actvstrat=,-0.143589, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.574187, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.522472, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.850794, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.584432, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,0.989451, actvprof=,0.000278, id=,B06, PRDE,actvstrat=,-0.035798, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.283902, actvprof=,0.006111, id=,B08, PRDE,actvstrat=,-0.057543, actvprof=,0.010278, id=,B09, PRDE,actvstrat=,0.925776, actvprof=,0.222778, id=,B10, PRDE,actvstrat=,0.539858, actvprof=,0.186389, id=,B11, PRDE,actvstrat=,-0.818077, actvprof=,0.242778, id=,B12, PRDE,actvstrat=,0.749950, actvprof=,0.845556, id=,B13, PRDE,actvstrat=,-0.628958, actvprof=,0.477778, id=,B14, PRDE,actvstrat=,0.805814, actvprof=,1.933056, id=,B15, PRDE,actvstrat=,-0.395110, actvprof=,1.339722, id=,B16, PRDE,actvstrat=,-0.684785, actvprof=,2.089444, id=,B17, PRDE,actvstrat=,0.658142, actvprof=,4.055556, id=,B18, PRDE,actvstrat=,0.931652, actvprof=,4.468889, id=,B19, PRDE,actvstrat=,-0.485173, actvprof=,3.845556, id=,S00, PRDE,actvstrat=,0.284622, actvprof=,10.190833, id=,S01, PRDE,actvstrat=,0.567255, actvprof=,10.564722, id=,S02, PRDE,actvstrat=,-0.571696, actvprof=,4.453056, id=,S03, PRDE,actvstrat=,-0.173451, actvprof=,4.636111, id=,S04, PRDE,actvstrat=,-0.902522, actvprof=,2.301944, id=,S05, PRDE,actvstrat=,-0.454185, actvprof=,2.547778, id=,S06, PRDE,actvstrat=,-0.743378, actvprof=,1.530556, id=,S07, PRDE,actvstrat=,-0.782485, actvprof=,0.924444, id=,S08, PRDE,actvstrat=,-0.413269, actvprof=,1.000000, id=,S09, PRDE,actvstrat=,0.693022, actvprof=,2.724444, id=,S10, PRDE,actvstrat=,-0.533479, actvprof=,0.491389, id=,S11, PRDE,actvstrat=,0.748383, actvprof=,1.609167, id=,S12, PRDE,actvstrat=,-0.784860, actvprof=,0.083889, id=,S13, PRDE,actvstrat=,0.434330, actvprof=,0.343056, id=,S14, PRDE,actvstrat=,-0.376099, actvprof=,0.012778, id=,S15, PRDE,actvstrat=,0.672412, actvprof=,0.090278, id=,S16, PRDE,actvstrat=,0.063440, actvprof=,0.002500, id=,S17, PRDE,actvstrat=,0.776541, actvprof=,0.009167, id=,S18, PRDE,actvstrat=,0.811411, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.473089, actvprof=,0.000000, best_B_id=,B18, best_B_prof=,4.468889, best_B_strat=,0.931652, best_S_id=,S01, best_S_prof=,10.564722, best_S_strat=,0.567255, 
t=,7200, id=,B00, PRDE,actvstrat=,0.422293, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.781389, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.055654, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.137081, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.389590, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.593132, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.582838, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,-0.925677, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.642292, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,-0.397507, actvprof=,0.000000, id=,B10, PRDE,actvstrat=,0.795407, actvprof=,0.000000, id=,B11, PRDE,actvstrat=,-0.018290, actvprof=,0.000000, id=,B12, PRDE,actvstrat=,-0.430404, actvprof=,0.000000, id=,B13, PRDE,actvstrat=,-0.541717, actvprof=,0.000000, id=,B14, PRDE,actvstrat=,0.998569, actvprof=,0.000000, id=,B15, PRDE,actvstrat=,-0.601892, actvprof=,0.000000, id=,B16, PRDE,actvstrat=,-0.037427, actvprof=,0.000000, id=,B17, PRDE,actvstrat=,-0.532181, actvprof=,0.000000, id=,B18, PRDE,actvstrat=,-0.306193, actvprof=,0.000000, id=,B19, PRDE,actvstrat=,0.726043, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,-0.578989, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,0.749581, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,0.641634, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,-0.994022, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,0.382754, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,-0.337555, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,0.388208, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,0.134490, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,-0.642553, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.207519, actvprof=,0.000000, id=,S10, PRDE,actvstrat=,0.905452, actvprof=,0.000000, id=,S11, PRDE,actvstrat=,0.714493, actvprof=,0.000000, id=,S12, PRDE,actvstrat=,0.582330, actvprof=,0.000000, id=,S13, PRDE,actvstrat=,0.997940, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,0.845446, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,0.238907, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,0.112843, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,-0.014650, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.146035, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.939934, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,0.422293, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,-0.578989, 
t=,10800, id=,B00, PRDE,actvstrat=,0.422293, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.781389, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.055654, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.137081, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.389590, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.593132, actvprof=,0.004444, id=,B06, PRDE,actvstrat=,0.582838, actvprof=,0.033333, id=,B07, PRDE,actvstrat=,-0.925677, actvprof=,0.244722, id=,B08, PRDE,actvstrat=,-0.642292, actvprof=,0.094167, id=,B09, PRDE,actvstrat=,-0.397507, actvprof=,0.216667, id=,B10, PRDE,actvstrat=,0.795407, actvprof=,1.155000, id=,B11, PRDE,actvstrat=,-0.018290, actvprof=,0.875278, id=,B12, PRDE,actvstrat=,-0.430404, actvprof=,1.105556, id=,B13, PRDE,actvstrat=,-0.541717, actvprof=,1.705278, id=,B14, PRDE,actvstrat=,0.998569, actvprof=,2.991389, id=,B15, PRDE,actvstrat=,-0.601892, actvprof=,2.872778, id=,B16, PRDE,actvstrat=,-0.037427, actvprof=,4.612500, id=,B17, PRDE,actvstrat=,-0.532181, actvprof=,4.775000, id=,B18, PRDE,actvstrat=,-0.306193, actvprof=,5.832778, id=,B19, PRDE,actvstrat=,0.726043, actvprof=,9.066667, id=,S00, PRDE,actvstrat=,-0.578989, actvprof=,4.180278, id=,S01, PRDE,actvstrat=,0.749581, actvprof=,8.320000, id=,S02, PRDE,actvstrat=,0.641634, actvprof=,6.668333, id=,S03, PRDE,actvstrat=,-0.994022, actvprof=,6.659167, id=,S04, PRDE,actvstrat=,0.382754, actvprof=,3.538056, id=,S05, PRDE,actvstrat=,-0.337555, actvprof=,1.063889, id=,S06, PRDE,actvstrat=,0.388208, actvprof=,2.229167, id=,S07, PRDE,actvstrat=,0.134490, actvprof=,1.062500, id=,S08, PRDE,actvstrat=,-0.642553, actvprof=,0.291389, id=,S09, PRDE,actvstrat=,0.207519, actvprof=,0.466667, id=,S10, PRDE,actvstrat=,0.905452, actvprof=,1.165556, id=,S11, PRDE,actvstrat=,0.714493, actvprof=,0.367778, id=,S12, PRDE,actvstrat=,0.582330, actvprof=,0.100000, id=,S13, PRDE,actvstrat=,0.997940, actvprof=,0.190833, id=,S14, PRDE,actvstrat=,0.845446, actvprof=,0.030556, id=,S15, PRDE,actvstrat=,0.238907, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,0.112843, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,-0.014650, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.146035, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.939934, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,9.066667, best_B_strat=,0.726043, best_S_id=,S01, best_S_prof=,8.320000, best_S_strat=,0.749581, 
t=,14400, id=,B00, PRDE,actvstrat=,0.422293, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.781389, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.055654, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.137081, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.389590, actvprof=,0.001250, id=,B05, PRDE,actvstrat=,-0.593132, actvprof=,0.002778, id=,B06, PRDE,actvstrat=,0.582838, actvprof=,0.038472, id=,B07, PRDE,actvstrat=,-0.925677, actvprof=,0.261806, id=,B08, PRDE,actvstrat=,-0.642292, actvprof=,0.091528, id=,B09, PRDE,actvstrat=,-0.397507, actvprof=,0.201389, id=,B10, PRDE,actvstrat=,0.795407, actvprof=,1.148750, id=,B11, PRDE,actvstrat=,-0.018290, actvprof=,0.873472, id=,B12, PRDE,actvstrat=,-0.430404, actvprof=,1.048333, id=,B13, PRDE,actvstrat=,-0.541717, actvprof=,1.694583, id=,B14, PRDE,actvstrat=,0.998569, actvprof=,2.983750, id=,B15, PRDE,actvstrat=,-0.601892, actvprof=,2.861389, id=,B16, PRDE,actvstrat=,-0.037427, actvprof=,4.647778, id=,B17, PRDE,actvstrat=,-0.532181, actvprof=,4.821250, id=,B18, PRDE,actvstrat=,-0.306193, actvprof=,5.856111, id=,B19, PRDE,actvstrat=,0.726043, actvprof=,8.964167, id=,S00, PRDE,actvstrat=,-0.578989, actvprof=,4.002083, id=,S01, PRDE,actvstrat=,0.749581, actvprof=,8.504306, id=,S02, PRDE,actvstrat=,0.641634, actvprof=,6.698611, id=,S03, PRDE,actvstrat=,-0.994022, actvprof=,6.785972, id=,S04, PRDE,actvstrat=,0.382754, actvprof=,3.556528, id=,S05, PRDE,actvstrat=,-0.337555, actvprof=,1.085556, id=,S06, PRDE,actvstrat=,0.388208, actvprof=,2.104861, id=,S07, PRDE,actvstrat=,0.134490, actvprof=,1.157778, id=,S08, PRDE,actvstrat=,-0.642553, actvprof=,0.277778, id=,S09, PRDE,actvstrat=,0.207519, actvprof=,0.476250, id=,S10, PRDE,actvstrat=,0.905452, actvprof=,1.174444, id=,S11, PRDE,actvstrat=,0.714493, actvprof=,0.357361, id=,S12, PRDE,actvstrat=,0.582330, actvprof=,0.086389, id=,S13, PRDE,actvstrat=,0.997940, actvprof=,0.183472, id=,S14, PRDE,actvstrat=,0.845446, actvprof=,0.021667, id=,S15, PRDE,actvstrat=,0.238907, actvprof=,0.003472, id=,S16, PRDE,actvstrat=,0.112843, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,-0.014650, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.146035, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.939934, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,8.964167, best_B_strat=,0.726043, best_S_id=,S01, best_S_prof=,8.504306, best_S_strat=,0.749581, 
t=,18000, id=,B00, PRDE,actvstrat=,0.251041, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.781389, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.095533, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.801776, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.272556, actvprof=,0.002500, id=,B05, PRDE,actvstrat=,-0.905738, actvprof=,0.018333, id=,B06, PRDE,actvstrat=,0.544731, actvprof=,0.035556, id=,B07, PRDE,actvstrat=,-0.209014, actvprof=,0.031389, id=,B08, PRDE,actvstrat=,-0.433982, actvprof=,0.080001, id=,B09, PRDE,actvstrat=,0.133669, actvprof=,0.283058, id=,B10, PRDE,actvstrat=,0.795407, actvprof=,0.976396, id=,B11, PRDE,actvstrat=,0.065392, actvprof=,0.781950, id=,B12, PRDE,actvstrat=,-0.430404, actvprof=,0.936395, id=,B13, PRDE,actvstrat=,-0.541717, actvprof=,1.611678, id=,B14, PRDE,actvstrat=,0.856759, actvprof=,3.106410, id=,B15, PRDE,actvstrat=,0.803864, actvprof=,4.004750, id=,B16, PRDE,actvstrat=,0.756084, actvprof=,4.580587, id=,B17, PRDE,actvstrat=,-0.532181, actvprof=,3.846693, id=,B18, PRDE,actvstrat=,0.938307, actvprof=,5.627539, id=,B19, PRDE,actvstrat=,-0.561631, actvprof=,5.989486, id=,S00, PRDE,actvstrat=,-0.335190, actvprof=,6.348933, id=,S01, PRDE,actvstrat=,0.749581, actvprof=,10.014236, id=,S02, PRDE,actvstrat=,0.641634, actvprof=,8.423670, id=,S03, PRDE,actvstrat=,-0.994022, actvprof=,7.454774, id=,S04, PRDE,actvstrat=,0.266043, actvprof=,5.113647, id=,S05, PRDE,actvstrat=,-0.837932, actvprof=,1.459455, id=,S06, PRDE,actvstrat=,0.761858, actvprof=,4.776422, id=,S07, PRDE,actvstrat=,0.134490, actvprof=,2.142793, id=,S08, PRDE,actvstrat=,-0.413269, actvprof=,0.950007, id=,S09, PRDE,actvstrat=,0.942331, actvprof=,2.628352, id=,S10, PRDE,actvstrat=,-0.594634, actvprof=,0.273057, id=,S11, PRDE,actvstrat=,-0.688423, actvprof=,0.164446, id=,S12, PRDE,actvstrat=,-0.430362, actvprof=,0.100556, id=,S13, PRDE,actvstrat=,0.658585, actvprof=,0.299447, id=,S14, PRDE,actvstrat=,-0.015495, actvprof=,0.046111, id=,S15, PRDE,actvstrat=,0.362912, actvprof=,0.049167, id=,S16, PRDE,actvstrat=,0.194841, actvprof=,0.009445, id=,S17, PRDE,actvstrat=,0.179211, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,-0.374508, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,-0.775000, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,5.989486, best_B_strat=,-0.561631, best_S_id=,S01, best_S_prof=,10.014236, best_S_strat=,0.749581, 
t=,21600, id=,B00, PRDE,actvstrat=,0.251041, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.781389, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.095533, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.801776, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.272556, actvprof=,0.001250, id=,B05, PRDE,actvstrat=,-0.905738, actvprof=,0.016111, id=,B06, PRDE,actvstrat=,0.544731, actvprof=,0.030556, id=,B07, PRDE,actvstrat=,-0.209014, actvprof=,0.026389, id=,B08, PRDE,actvstrat=,-0.433982, actvprof=,0.110279, id=,B09, PRDE,actvstrat=,0.133669, actvprof=,0.273057, id=,B10, PRDE,actvstrat=,0.795407, actvprof=,0.965979, id=,B11, PRDE,actvstrat=,0.065392, actvprof=,0.760561, id=,B12, PRDE,actvstrat=,-0.430404, actvprof=,0.809728, id=,B13, PRDE,actvstrat=,-0.541717, actvprof=,1.481399, id=,B14, PRDE,actvstrat=,0.856759, actvprof=,3.007938, id=,B15, PRDE,actvstrat=,0.803864, actvprof=,3.795582, id=,B16, PRDE,actvstrat=,0.756084, actvprof=,4.504198, id=,B17, PRDE,actvstrat=,-0.532181, actvprof=,3.977250, id=,B18, PRDE,actvstrat=,0.938307, actvprof=,5.496844, id=,B19, PRDE,actvstrat=,-0.561631, actvprof=,5.832818, id=,S00, PRDE,actvstrat=,-0.335190, actvprof=,6.405739, id=,S01, PRDE,actvstrat=,0.749581, actvprof=,10.132709, id=,S02, PRDE,actvstrat=,0.641634, actvprof=,8.465753, id=,S03, PRDE,actvstrat=,-0.994022, actvprof=,7.157133, id=,S04, PRDE,actvstrat=,0.266043, actvprof=,5.080174, id=,S05, PRDE,actvstrat=,-0.837932, actvprof=,1.511122, id=,S06, PRDE,actvstrat=,0.761858, actvprof=,4.987257, id=,S07, PRDE,actvstrat=,0.134490, actvprof=,2.215154, id=,S08, PRDE,actvstrat=,-0.413269, actvprof=,0.912645, id=,S09, PRDE,actvstrat=,0.942331, actvprof=,2.661824, id=,S10, PRDE,actvstrat=,-0.594634, actvprof=,0.282502, id=,S11, PRDE,actvstrat=,-0.688423, actvprof=,0.177918, id=,S12, PRDE,actvstrat=,-0.430362, actvprof=,0.106390, id=,S13, PRDE,actvstrat=,0.658585, actvprof=,0.325419, id=,S14, PRDE,actvstrat=,-0.015495, actvprof=,0.042500, id=,S15, PRDE,actvstrat=,0.362912, actvprof=,0.044861, id=,S16, PRDE,actvstrat=,0.194841, actvprof=,0.009722, id=,S17, PRDE,actvstrat=,0.179211, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,-0.374508, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,-0.775000, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,5.832818, best_B_strat=,-0.561631, best_S_id=,S01, best_S_prof=,10.132709, best_S_strat=,0.749581, 
t=,25200, id=,B00, PRDE,actvstrat=,0.291662, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.331653, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.046853, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.530416, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-1.000000, actvprof=,0.007778, id=,B07, PRDE,actvstrat=,-0.705527, actvprof=,0.001389, id=,B08, PRDE,actvstrat=,-0.974022, actvprof=,0.240281, id=,B09, PRDE,actvstrat=,-0.416385, actvprof=,0.039167, id=,B10, PRDE,actvstrat=,0.687390, actvprof=,0.592786, id=,B11, PRDE,actvstrat=,0.187239, actvprof=,0.590842, id=,B12, PRDE,actvstrat=,-0.776234, actvprof=,0.698899, id=,B13, PRDE,actvstrat=,0.755343, actvprof=,2.638926, id=,B14, PRDE,actvstrat=,0.690792, actvprof=,3.695329, id=,B15, PRDE,actvstrat=,-0.560938, actvprof=,2.374200, id=,B16, PRDE,actvstrat=,-0.166182, actvprof=,3.928943, id=,B17, PRDE,actvstrat=,-0.282471, actvprof=,4.560897, id=,B18, PRDE,actvstrat=,-0.333355, actvprof=,6.005361, id=,B19, PRDE,actvstrat=,-1.000000, actvprof=,9.434298, id=,S00, PRDE,actvstrat=,-0.971484, actvprof=,3.085321, id=,S01, PRDE,actvstrat=,-1.000000, actvprof=,9.804025, id=,S02, PRDE,actvstrat=,-0.132465, actvprof=,3.271157, id=,S03, PRDE,actvstrat=,-0.230942, actvprof=,2.105029, id=,S04, PRDE,actvstrat=,0.936802, actvprof=,5.803136, id=,S05, PRDE,actvstrat=,-0.448957, actvprof=,0.718066, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,3.412547, id=,S07, PRDE,actvstrat=,-0.708766, actvprof=,0.293893, id=,S08, PRDE,actvstrat=,0.279041, actvprof=,0.596953, id=,S09, PRDE,actvstrat=,-1.000000, actvprof=,1.690301, id=,S10, PRDE,actvstrat=,0.398535, actvprof=,0.180558, id=,S11, PRDE,actvstrat=,1.000000, actvprof=,0.265004, id=,S12, PRDE,actvstrat=,1.000000, actvprof=,0.090001, id=,S13, PRDE,actvstrat=,-0.834371, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,-0.503411, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,-0.664640, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,-0.272187, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,-0.454464, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,9.434298, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,9.804025, best_S_strat=,-1.000000, 
t=,28800, id=,B00, PRDE,actvstrat=,0.411349, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.734042, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.629698, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.046853, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,-0.477566, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,-0.905738, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.582838, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,-0.209014, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.369050, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,-0.397507, actvprof=,0.000000, id=,B10, PRDE,actvstrat=,0.958160, actvprof=,0.000000, id=,B11, PRDE,actvstrat=,-0.456230, actvprof=,0.000000, id=,B12, PRDE,actvstrat=,0.846465, actvprof=,0.000000, id=,B13, PRDE,actvstrat=,0.859863, actvprof=,0.000000, id=,B14, PRDE,actvstrat=,0.998569, actvprof=,0.000000, id=,B15, PRDE,actvstrat=,-0.560938, actvprof=,0.000000, id=,B16, PRDE,actvstrat=,-0.037427, actvprof=,0.000000, id=,B17, PRDE,actvstrat=,-0.087923, actvprof=,0.000000, id=,B18, PRDE,actvstrat=,-0.333355, actvprof=,0.000000, id=,B19, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,-0.335190, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,-0.105741, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,-0.529179, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,-0.994022, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,0.382754, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,0.719643, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,0.388208, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,0.134490, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.279041, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.693022, actvprof=,0.000000, id=,S10, PRDE,actvstrat=,0.905452, actvprof=,0.000000, id=,S11, PRDE,actvstrat=,0.748383, actvprof=,0.000000, id=,S12, PRDE,actvstrat=,-0.294688, actvprof=,0.000000, id=,S13, PRDE,actvstrat=,0.658585, actvprof=,0.000000, id=,S14, PRDE,actvstrat=,-0.704937, actvprof=,0.000000, id=,S15, PRDE,actvstrat=,0.672412, actvprof=,0.000000, id=,S16, PRDE,actvstrat=,-0.536839, actvprof=,0.000000, id=,S17, PRDE,actvstrat=,-0.199567, actvprof=,0.000000, id=,S18, PRDE,actvstrat=,0.304805, actvprof=,0.000000, id=,S19, PRDE,actvstrat=,0.561651, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,0.411349, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,-0.335190, 
